,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Daily_Avg_Temp,Monthly_Avg_Temp,Relative_Temp,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Illumination,Operation,Speed_Limit,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,AADT,DHV,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile
2893,3303580001,-85.157294,35.042997,28,2/25/19,11:00,11,42.08,55.24,34.73,,,,21.62,0.44,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2894,3303580001,-85.188818,35.053305,28,2/25/19,11:00,11,42.21,55.37,34.49,,,,21.33,0.43,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2895,33I0075001,-85.17253,35.027345,28,2/25/19,11:00,11,42.1,55.31,34.86,,,,21.59,0.44,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2896,33SR008001,-85.242414,34.996637,28,2/25/19,11:00,11,42.09,55.38,35.06,,,,21.26,0.43,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2897,33SR027001,-85.306833,35.037227,28,2/25/19,11:00,11,42.43,55.76,34.95,,,,20.87,0.42,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2898,33I0024002,-85.228426,35.005312,28,2/25/19,11:00,11,42.16,55.45,34.93,,,,21.3,0.43,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2899,3303549001,-85.306529,35.053585,28,2/25/19,11:00,11,42.47,55.68,35.01,,,,20.78,0.42,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2900,330B707001,-85.251282,35.015328,28,2/25/19,11:00,11,41.94,55.14,35.11,,,,21.09,0.43,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2901,33SR029001,-85.316129,35.057348,28,2/25/19,11:00,11,42.54,55.78,34.92,,,,20.75,0.41,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2902,3304988001,-85.156695,35.027055,28,2/25/19,11:00,11,42.04,55.19,34.78,,,,21.71,0.44,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2903,3304996001,-85.187659,35.029911,28,2/25/19,11:00,11,42.07,55.21,34.61,,,,21.47,0.43,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2904,33SR002001,-85.064345,35.084844,28,2/25/19,11:00,11,41.8,54.69,33.66,,,,22.13,0.45,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2905,3301122001,-85.154861,35.042127,28,2/25/19,11:00,11,42.05,55.2,34.73,,,,21.65,0.44,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2906,33SR153001,-85.239439,35.12384,28,2/25/19,11:00,11,42.5,55.75,34.48,,,,20.55,0.41,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2907,3303578001,-85.219735,35.043284,27,2/25/19,11:00,11,42.28,55.53,34.69,,,,21.15,0.43,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2908,33SR002001,-85.198298,35.022448,27,2/25/19,11:00,11,42.16,55.36,34.67,,,,21.43,0.43,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2909,33SR320001,-85.153227,35.008538,27,2/25/19,11:00,11,42.08,55.25,34.8,,,,21.83,0.44,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2910,33SR002001,-85.220213,35.009919,27,2/25/19,11:00,11,42.18,55.45,34.85,,,,21.34,0.43,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2911,3303552001,-85.286955,35.046753,27,2/25/19,11:00,11,42.44,55.71,35.02,,,,20.85,0.42,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2912,330E416001,-85.173294,35.017551,27,2/25/19,11:00,11,42.05,55.25,34.91,,,,21.64,0.44,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2913,33SR002001,-85.328285,35.013727,27,2/25/19,11:00,11,42.41,55.71,34.95,,,,20.94,0.42,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2914,3302207001,-85.064316,35.090553,27,2/25/19,11:00,11,41.81,54.7,33.64,,,,22.1,0.45,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2915,33I0024002,-85.289703,35.018623,27,2/25/19,11:00,11,42.4,55.78,35.01,,,,20.99,0.42,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2916,33SR002001,-85.149942,35.05224,27,2/25/19,11:00,11,42.07,55.21,34.67,,,,21.63,0.44,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2917,33I0124001,-85.318867,35.035208,27,2/25/19,11:00,11,42.5,55.8,35.03,,,,20.86,0.42,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2918,3303570001,-85.288147,35.028961,27,2/25/19,11:00,11,42.39,55.73,34.97,,,,20.94,0.42,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2919,3301122001,-85.150941,35.040129,27,2/25/19,11:00,11,42.01,55.14,34.72,,,,21.69,0.44,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2920,33SR002001,-85.328307,35.013733,27,2/25/19,11:00,11,42.41,55.71,34.95,,,,20.94,0.42,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2921,33I0075001,-85.210479,35.004212,26,2/25/19,11:00,11,42.17,55.43,34.81,,,,21.44,0.43,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2922,330E078001,-85.079303,35.086417,26,2/25/19,11:00,11,41.72,54.61,33.76,,,,22,0.45,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2923,3301122001,-85.151563,35.040925,26,2/25/19,11:00,11,42.02,55.15,34.72,,,,21.68,0.44,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2924,33SR002001,-85.211314,35.013269,26,2/25/19,11:00,11,42.19,55.45,34.77,,,,21.38,0.43,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2925,33I0024002,-85.259012,35.019636,26,2/25/19,11:00,11,41.81,54.88,35.14,,,,21.05,0.43,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2926,33SR320001,-85.149292,35.005439,26,2/25/19,11:00,11,42.05,55.2,34.79,,,,21.88,0.44,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2927,3305403001,-85.290524,35.041458,26,2/25/19,11:00,11,42.37,55.67,34.92,,,,20.87,0.42,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2928,330A639001,-85.30835,35.031887,26,2/25/19,11:00,11,42.45,55.8,34.97,,,,20.89,0.42,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2929,33I0124001,-85.318217,35.039377,26,2/25/19,11:00,11,42.48,55.77,34.99,,,,20.84,0.42,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2930,33SR029001,-85.153375,35.28178,26,2/25/19,11:00,11,42.5,55.09,31.87,,,,20.32,0.41,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2931,33SR320001,-85.174648,35.017727,26,2/25/19,11:00,11,42.06,55.28,34.91,,,,21.63,0.44,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2932,330A675001,-85.263344,35.032718,26,2/25/19,11:00,11,42.1,55.33,35.03,,,,20.97,0.43,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2933,33SR027001,-85.308826,35.031481,26,2/25/19,11:00,11,42.45,55.8,34.98,,,,20.89,0.42,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2934,3304983001,-85.27164,35.009454,26,2/25/19,11:00,11,41.86,54.98,35.2,,,,21.08,0.43,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2935,33I0024002,-85.307401,35.027762,26,2/25/19,11:00,11,42.44,55.8,34.99,,,,20.91,0.42,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2936,33I0075001,-85.16582,35.033426,26,2/25/19,11:00,11,42.03,55.19,34.83,,,,21.61,0.44,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2937,33I0075001,-85.193721,35.010071,26,2/25/19,11:00,11,42.13,55.43,35.03,,,,21.53,0.43,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2938,33I0024002,-85.252069,35.014338,26,2/25/19,11:00,11,41.93,55.11,35.12,,,,21.09,0.43,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2939,33I0124001,-85.314338,35.049871,26,2/25/19,11:00,11,42.39,55.6,35.1,,,,20.79,0.42,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2940,3304986001,-85.158706,35.034528,268,2/25/19,12:00,12,45.71,55.24,34.76,,,,20.59,0.36,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2941,33I0075001,-85.206737,34.996081,255,2/25/19,12:00,12,45.79,55.55,35.11,,,,20.28,0.36,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2942,33I0075001,-85.200274,35.008246,171,2/25/19,12:00,12,45.66,55.35,34.74,,,,20.28,0.36,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2943,33I0075001,-85.210866,35.001294,162,2/25/19,12:00,12,45.68,55.43,34.82,,,,20.2,0.36,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2944,3305787001,-85.153146,35.030081,157,2/25/19,12:00,12,45.67,55.17,34.76,,,,20.67,0.37,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2945,33I0024002,-85.297892,35.021809,145,2/25/19,12:00,12,46,55.81,35.01,,,,19.61,0.35,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2946,33I0024002,-85.368766,35.026324,144,2/25/19,12:00,12,46.22,55.9,34.55,,,,19.4,0.34,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2947,33I0024002,-85.28069,35.016491,136,2/25/19,12:00,12,45.9,55.69,35.03,,,,19.67,0.35,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2948,33I0024002,-85.237709,35.008661,127,2/25/19,12:00,12,45.66,55.42,34.99,,,,19.9,0.35,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2949,3305767001,-85.260666,35.041707,120,2/25/19,12:00,12,45.6,55.18,35.03,,,,19.63,0.35,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2950,330A390001,-85.290431,35.048719,119,2/25/19,12:00,12,46.11,55.71,35.05,,,,19.51,0.34,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2951,33SR008001,-85.331318,35.094368,114,2/25/19,12:00,12,46.12,55.6,34.69,,,,19.13,0.34,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2952,330C353001,-85.206483,35.006562,113,2/25/19,12:00,12,45.69,55.41,34.78,,,,20.23,0.36,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2953,3303603001,-85.181912,35.016889,113,2/25/19,12:00,12,45.65,55.23,34.97,,,,20.44,0.36,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2954,33I0024002,-85.281292,35.016831,112,2/25/19,12:00,12,45.91,55.71,35.02,,,,19.67,0.35,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2955,33I0075001,-85.078179,35.082723,112,2/25/19,12:00,12,45.44,54.67,33.76,,,,21.13,0.38,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2956,33SR320001,-85.163699,35.015214,110,2/25/19,12:00,12,45.65,55.2,34.86,,,,20.63,0.37,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2957,3304976001,-85.06329,35.08082,109,2/25/19,12:00,12,45.45,54.68,33.67,,,,21.28,0.38,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2958,3305747001,-85.132664,35.080045,107,2/25/19,12:00,12,45.48,54.78,34.17,,,,20.63,0.37,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2959,33I0075001,-85.184238,35.012866,107,2/25/19,12:00,12,45.69,55.32,34.98,,,,20.43,0.36,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2960,33I0075001,-85.184679,35.01246,102,2/25/19,12:00,12,45.7,55.33,34.98,,,,20.43,0.36,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2961,330C353001,-85.205213,35.008709,100,2/25/19,12:00,12,45.69,55.39,34.76,,,,20.23,0.36,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2962,33I0024002,-85.238046,35.008957,97,2/25/19,12:00,12,45.66,55.41,34.99,,,,19.89,0.35,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2963,33I0024002,-85.297411,35.02156,96,2/25/19,12:00,12,46,55.81,35.01,,,,19.61,0.35,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2964,33I0075001,-85.207205,35.005828,93,2/25/19,12:00,12,45.69,55.41,34.78,,,,20.22,0.36,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2965,33I0024002,-85.323702,35.02629,91,2/25/19,12:00,12,46.16,55.78,34.86,,,,19.52,0.34,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2966,33I0075001,-85.209894,34.998664,83,2/25/19,12:00,12,45.68,55.42,34.82,,,,20.23,0.36,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2967,3304986001,-85.153824,35.041303,82,2/25/19,12:00,12,45.69,55.18,34.73,,,,20.61,0.36,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2968,3304428001,-85.24562,35.152975,80,2/25/19,12:00,12,46.16,55.48,33.96,,,,19.32,0.34,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2969,33I0024002,-85.380506,35.021426,79,2/25/19,12:00,12,46.07,55.62,34.68,,,,19.4,0.34,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2970,330C038001,-85.376588,35.015591,78,2/25/19,12:00,12,46.22,55.91,34.61,,,,19.45,0.34,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2971,33SR002001,-85.134239,35.060689,76,2/25/19,12:00,12,45.58,54.94,34.61,,,,20.71,0.37,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2972,33I0075001,-85.200822,35.007894,71,2/25/19,12:00,12,45.67,55.35,34.75,,,,20.28,0.36,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2973,3303580001,-85.162464,35.044885,71,2/25/19,12:00,12,45.78,55.32,34.74,,,,20.51,0.36,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2974,33I0024002,-85.323459,35.027231,70,2/25/19,12:00,12,46.15,55.78,34.86,,,,19.52,0.34,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2975,33I0024002,-85.221655,35.004334,70,2/25/19,12:00,12,45.69,55.45,34.88,,,,20.08,0.36,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2976,3304988001,-85.155628,35.024501,70,2/25/19,12:00,12,45.66,55.18,34.79,,,,20.67,0.37,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2977,3305788001,-85.138005,35.05514,69,2/25/19,12:00,12,45.63,55.04,34.62,,,,20.7,0.37,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2978,3305395001,-85.26321,35.081783,69,2/25/19,12:00,12,46.18,55.7,34.82,,,,19.47,0.34,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2979,33SR002001,-85.246468,35.024158,69,2/25/19,12:00,12,45.5,55.15,35.05,,,,19.76,0.35,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2980,33I0075001,-85.174239,35.02432,67,2/25/19,12:00,12,45.75,55.35,34.87,,,,20.48,0.36,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2981,33I0024002,-85.310838,35.02908,67,2/25/19,12:00,12,46.06,55.8,35.03,,,,19.54,0.34,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2982,33I0024002,-85.266949,35.019101,67,2/25/19,12:00,12,45.35,54.96,35.15,,,,19.7,0.36,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2983,33SR320001,-85.173781,35.017884,67,2/25/19,12:00,12,45.68,55.26,34.91,,,,20.51,0.36,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2984,330F888001,-85.151823,35.036959,66,2/25/19,12:00,12,45.67,55.15,34.73,,,,20.65,0.37,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2985,33I0075001,-85.163861,35.035266,65,2/25/19,12:00,12,45.7,55.23,34.8,,,,20.54,0.36,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2986,330B068001,-85.228277,35.012954,65,2/25/19,12:00,12,45.72,55.47,34.89,,,,19.98,0.35,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2987,3305770001,-85.220466,35.004613,65,2/25/19,12:00,12,45.69,55.45,34.87,,,,20.09,0.36,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2988,33SR317001,-85.19034,35.073644,61,2/25/19,12:00,12,45.8,55.3,34.43,,,,20.12,0.36,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2989,330B598001,-85.189874,35.030545,61,2/25/19,12:00,12,45.69,55.28,34.6,,,,20.3,0.36,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2990,3303578001,-85.220198,35.042164,61,2/25/19,12:00,12,45.85,55.54,34.69,,,,19.95,0.35,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2991,330D624001,-85.199279,35.234297,60,2/25/19,12:00,12,46.06,55.28,33.65,,,,19.39,0.34,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2992,33I0075001,-85.136675,35.055684,58,2/25/19,12:00,12,45.62,55.02,34.62,,,,20.71,0.37,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
2993,3301145001,-85.05854,35.082749,58,2/25/19,12:00,12,45.42,54.64,33.64,,,,21.31,0.38,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,,,,,,,,,,,,,,,,,,,,,,,,
