Accident,Latitude,Longitude,Date,Time,Hour,DayFrame,Weekday,WeekDay,WeekEnd,Visibility,Precipitation_Intensity,Precip_Intensity_Max,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,Day
1,35.001816999999996,-85.27291600000001,2019-01-07,17:39:02,17,4,0,1,0,4.18,0.0,0.0,0,1,0,0,0,0,34,22,25,0,7,14,0
1,35.084487,-85.321558,2019-01-07,17:52:26,17,4,0,1,0,3.8,0.0,0.0,0,1,0,0,0,0,305,11,16,1,7,13,0
1,35.121528999999995,-85.258504,2019-01-07,18:03:02,18,4,0,1,0,7.08,0.0,0.0,0,1,0,0,0,0,662,16,8,0,7,14,0
1,35.084487,-85.321558,2019-01-07,18:09:34,18,4,0,1,0,6.78,0.0,0.0,0,1,0,0,0,0,305,11,16,1,7,13,0
1,35.086764,-85.071085,2019-01-07,18:25:17,18,4,0,1,0,6.89,0.0,0.0,0,1,0,0,0,0,851,40,3,1,2,7,0
1,35.084885,-85.062889,2019-01-07,18:25:12,18,4,0,1,0,6.9,0.0,0.0,0,1,0,0,0,0,852,41,3,0,2,5,0
1,35.043791,-85.149742,2019-01-07,18:46:34,18,4,0,1,0,6.13,0.0,0.0,0,1,0,0,0,0,462,33,13,1,2,10,0
1,35.031818,-85.271722,2019-01-07,19:08:31,19,1,0,1,0,6.2,0.0,0.0,0,1,0,0,0,0,131,20,21,0,7,22,0
1,35.024821,-85.24556700000001,2019-01-07,19:21:20,19,1,0,1,0,6.26,0.0,0.0,0,1,0,0,0,0,134,23,21,0,7,23,0
1,34.999976000000004,-85.235249,2019-01-07,20:16:41,20,1,0,1,0,6.17,0.0,0.0,1,0,0,0,0,0,59,26,24,0,7,25,0
1,34.999976000000004,-85.235249,2019-01-07,20:18:26,20,1,0,1,0,6.17,0.0,0.0,1,0,0,0,0,0,59,26,24,0,7,25,0
1,35.089088000000004,-85.21983,2019-01-07,20:32:02,20,1,0,1,0,6.29,0.0,0.0,0,1,0,0,0,0,586,22,10,1,4,6,0
1,35.089088000000004,-85.21983,2019-01-07,20:33:28,20,1,0,1,0,6.29,0.0,0.0,0,1,0,0,0,0,586,22,10,1,4,6,0
1,35.086065000000005,-85.211434,2019-01-07,21:11:40,21,1,0,1,0,5.87,0.0,0.0,0,1,0,0,0,0,588,24,10,1,7,10,0
1,35.042389,-85.166736,2019-01-07,21:31:43,21,1,0,1,0,6.0,0.0,0.0,0,1,0,0,0,0,415,31,14,0,7,13,0
1,35.007416,-85.20251800000001,2019-01-14,1:14:08,1,1,0,1,0,6.12,0.0001,0.0013,0,1,0,0,0,0,140,29,21,1,2,8,0
1,35.004212,-85.210479,2019-01-14,2:46:22,2,1,0,1,0,6.13,0.0,0.0,0,1,0,0,0,0,112,29,22,1,2,2,0
1,35.01246,-85.184679,2019-01-14,6:54:07,6,2,0,1,0,7.55,0.0,0.0001,0,1,0,0,0,0,206,31,19,1,7,4,0
1,35.05753,-85.302511,2019-01-14,6:55:08,6,2,0,1,0,7.1,0.0,0.0,0,1,0,0,0,0,190,15,19,0,2,7,0
1,35.07634,-85.10387800000001,2019-01-14,7:14:37,7,2,0,1,0,6.77,0.0,0.0011,0,1,0,0,0,0,756,37,6,1,0,3,0
1,35.039377,-85.318217,2019-01-14,7:45:58,7,2,0,1,0,2.63,0.0,0.0,0,1,0,0,0,0,97,14,22,1,7,20,0
1,35.048352,-85.130873,2019-01-14,8:04:40,8,2,0,1,0,4.36,0.0,0.0011,0,1,0,0,0,0,554,35,11,0,7,3,0
1,35.02432,-85.174239,2019-01-14,8:53:14,8,2,0,1,0,4.07,0.0,0.0002,0,1,0,0,0,0,281,32,17,1,7,18,0
1,35.028496000000004,-85.316259,2019-01-14,8:53:19,8,2,0,1,0,2.69,0.0,0.0,0,1,0,0,0,0,48,15,24,0,7,10,0
1,35.02432,-85.174239,2019-01-14,8:53:43,8,2,0,1,0,4.07,0.0,0.0002,0,1,0,0,0,0,281,32,17,1,7,18,0
1,35.028496000000004,-85.316259,2019-01-14,8:55:33,8,2,0,1,0,2.69,0.0,0.0,0,1,0,0,0,0,48,15,24,0,7,10,0
1,35.034528,-85.15870600000001,2019-01-14,10:23:08,10,3,0,1,0,6.0,0.0,0.0002,0,1,0,0,0,0,372,33,15,0,7,3,0
1,35.104278,-85.22901800000001,2019-01-14,10:25:52,10,3,0,1,0,7.0,0.0,0.0011,0,1,0,0,0,0,626,20,9,1,0,3,0
1,35.052295,-85.310664,2019-01-14,11:04:57,11,3,0,1,0,5.53,0.0,0.0,0,1,0,0,0,0,156,14,20,1,2,17,0
1,35.048719,-85.29043100000001,2019-01-14,12:00:25,12,3,0,1,0,5.58,0.0,0.0,0,1,0,0,0,0,192,17,19,0,7,12,0
1,35.018572999999996,-85.298589,2019-01-14,12:34:45,12,3,0,1,0,2.76,0.0,0.0,0,1,0,0,0,0,51,18,24,1,2,17,0
1,35.008957,-85.238046,2019-01-14,12:39:17,12,3,0,1,0,5.77,0.0,0.0,0,1,0,0,0,0,108,25,22,1,7,22,0
1,35.07597,-85.10534200000001,2019-01-14,12:59:17,12,3,0,1,0,6.76,0.0,0.0011,0,1,0,0,0,0,755,36,6,1,0,1,0
1,35.015817999999996,-85.254192,2019-01-14,13:09:32,13,4,0,1,0,6.26,0.0,0.0,0,1,0,0,0,0,106,23,22,1,7,27,0
1,35.143109,-85.349901,2019-01-14,13:13:42,13,4,0,1,0,5.58,0.0,0.0,0,1,0,0,0,0,610,4,9,0,7,9,0
1,35.142795,-85.350204,2019-01-14,13:18:27,13,4,0,1,0,5.58,0.0,0.0,0,1,0,0,0,0,610,4,9,0,7,9,0
1,35.035571999999995,-85.163223,2019-01-14,13:22:21,13,4,0,1,0,6.12,0.0,0.0002,0,1,0,0,0,0,371,32,15,1,7,10,0
1,35.017752,-85.205773,2019-01-14,13:30:39,13,4,0,1,0,6.16,0.0001,0.0013,0,1,0,0,0,0,170,28,20,0,2,6,0
1,35.016822999999995,-85.207864,2019-01-14,13:30:55,13,4,0,1,0,6.16,0.0001,0.0013,0,1,0,0,0,0,170,28,20,0,2,6,0
1,35.072309000000004,-85.258854,2019-01-14,13:37:03,13,4,0,1,0,6.33,0.0,0.0011,0,1,0,0,0,0,358,19,15,0,7,14,0
1,35.004613,-85.220466,2019-01-14,13:37:20,13,4,0,1,0,6.15,0.0,0.0,0,1,0,0,0,0,111,28,22,1,7,8,0
1,35.043814000000005,-85.291161,2019-01-14,13:38:07,13,4,0,1,0,6.31,0.0,0.0,0,1,0,0,0,0,159,17,20,0,7,22,0
1,35.074238,-85.19093199999999,2019-01-14,13:50:20,13,4,0,1,0,6.31,0.0,0.0002,0,1,0,0,0,0,546,27,11,0,5,8,0
1,35.006562,-85.20648299999999,2019-01-14,14:32:27,14,4,0,1,0,6.13,0.0001,0.0013,0,1,0,0,0,0,140,29,21,1,2,8,0
1,35.083886,-85.197621,2019-01-14,15:00:21,15,4,0,1,0,6.21,0.0,0.0002,0,1,0,0,0,0,589,25,10,1,7,25,0
1,35.050047,-85.25707,2019-01-14,15:33:06,15,4,0,1,0,6.23,0.0,0.0,0,1,0,0,0,0,231,21,18,0,7,8,0
1,35.063253,-85.3083,2019-01-14,16:02:04,16,4,0,1,0,6.43,0.0,0.0,0,1,0,0,0,0,224,14,18,0,7,32,0
1,35.014497,-85.325187,2019-01-14,16:10:55,16,4,0,1,0,3.41,0.0,0.0,0,1,0,0,0,0,8,15,26,0,2,13,0
1,35.111297,-85.27056,2019-01-14,16:21:13,16,4,0,1,0,6.76,0.0,0.001,0,1,0,0,0,0,579,15,10,0,7,12,0
1,35.021218,-85.297354,2019-01-14,16:31:33,16,4,0,1,0,6.24,0.0,0.0,0,1,0,0,0,0,51,18,24,1,2,17,0
1,35.047964,-85.248094,2019-01-14,17:13:24,17,4,0,1,0,6.19,0.0,0.0,0,1,0,0,0,0,271,22,17,0,7,14,0
1,35.010217,-85.13931,2019-01-14,17:27:19,17,4,0,1,0,6.0,0.0,0.0011,0,1,0,0,0,0,286,37,17,0,7,13,0
1,35.050319,-85.261741,2019-01-14,17:34:14,17,4,0,1,0,6.24,0.0,0.0,0,1,0,0,0,0,230,20,18,0,7,23,0
1,35.094367999999996,-85.33131800000001,2019-01-14,17:34:23,17,4,0,1,0,2.97,0.0,0.0,0,1,0,0,0,0,348,9,15,0,7,5,0
1,35.034539,-85.162549,2019-01-14,17:37:40,17,4,0,1,0,6.12,0.0,0.0002,0,1,0,0,0,0,371,32,15,1,7,10,0
1,35.012864,-85.249053,2019-01-14,18:08:57,18,4,0,1,0,6.24,0.0,0.0,0,1,0,0,0,0,107,24,22,1,7,23,0
1,35.011115000000004,-85.20989300000001,2019-01-14,20:10:07,20,1,0,1,0,6.15,0.0001,0.0013,0,1,0,0,0,0,139,28,21,0,2,12,0
1,35.017953999999996,-85.32098,2019-01-14,20:38:55,20,1,0,1,0,3.36,0.0,0.0,0,1,0,0,0,0,27,15,25,0,4,9,0
1,35.02482,-85.31828,2019-01-14,20:39:00,20,1,0,1,0,3.3,0.0,0.0,0,1,0,0,0,0,48,15,24,0,7,10,0
1,35.039465,-85.159358,2019-01-21,0:50:44,0,1,0,1,0,6.01,0.0006,0.004,0,1,0,0,0,0,416,32,14,1,7,10,0
1,35.039465,-85.159358,2019-01-21,0:53:50,0,1,0,1,0,6.01,0.0006,0.004,0,1,0,0,0,0,416,32,14,1,7,10,0
1,35.046636,-85.23485699999999,2019-01-21,4:06:42,4,1,0,1,0,6.31,0.0,0.0,1,0,0,0,0,0,272,23,17,0,7,18,0
1,35.05277,-85.256878,2019-01-21,4:17:26,4,1,0,1,0,6.24,0.0,0.0,1,0,0,0,0,0,269,20,17,0,7,22,0
1,35.016830999999996,-85.28129200000001,2019-01-21,4:52:10,4,1,0,1,0,6.33,0.0,0.0,1,0,0,0,0,0,53,20,24,1,7,19,0
1,35.094367999999996,-85.33131800000001,2019-01-21,7:33:31,7,2,0,1,0,2.97,0.0,0.0,1,0,0,0,0,0,348,9,15,0,7,5,0
1,35.036099,-85.14057,2019-01-21,8:08:02,8,2,0,1,0,6.04,0.0,0.0,1,0,0,0,0,0,419,35,14,0,7,6,0
1,35.02714,-85.25337900000001,2019-01-21,8:46:41,8,2,0,1,0,5.76,0.0,0.0,1,0,0,0,0,0,133,22,21,0,7,20,0
1,35.027202,-85.25397199999999,2019-01-21,8:47:15,8,2,0,1,0,5.76,0.0,0.0,1,0,0,0,0,0,133,22,21,0,7,20,0
1,35.02714,-85.25337900000001,2019-01-21,8:49:56,8,2,0,1,0,5.76,0.0,0.0,1,0,0,0,0,0,133,22,21,0,7,20,0
1,35.052925,-85.147887,2019-01-21,9:03:41,9,2,0,1,0,6.05,0.0,0.0,1,0,0,0,0,0,507,33,12,1,7,7,0
1,35.049184999999994,-85.164694,2019-01-21,9:29:50,9,2,0,1,0,6.01,0.0,0.0,1,0,0,0,0,0,460,31,13,0,7,13,0
1,35.042868,-85.156949,2019-01-21,10:09:03,10,3,0,1,0,6.02,0.0,0.0,1,0,0,0,0,0,462,33,13,1,2,10,0
1,35.029917,-85.251304,2019-01-21,10:46:49,10,3,0,1,0,5.77,0.0,0.0,1,0,0,0,0,0,164,22,20,0,7,17,0
1,35.034528,-85.15870600000001,2019-01-21,11:07:47,11,3,0,1,0,6.0,0.0,0.0,1,0,0,0,0,0,372,33,15,0,7,3,0
1,35.017996000000004,-85.281059,2019-01-21,11:54:41,11,3,0,1,0,5.5,0.0,0.0,1,0,0,0,0,0,77,20,23,1,7,19,0
1,35.043690000000005,-85.31729200000001,2019-01-21,12:06:24,12,3,0,1,0,2.6,0.0,0.0,0,1,0,0,0,0,97,14,22,1,7,20,0
1,35.082723,-85.078179,2019-01-21,13:13:26,13,4,0,1,0,6.92,0.0,0.0,0,1,0,0,0,0,822,39,4,1,0,11,0
1,35.082723,-85.078179,2019-01-21,13:13:27,13,4,0,1,0,6.92,0.0,0.0,0,1,0,0,0,0,822,39,4,1,0,11,0
1,35.099081,-85.252521,2019-01-21,13:22:58,13,4,0,1,0,6.68,0.0,0.0,0,1,0,0,0,0,582,18,10,0,0,1,0
1,35.041201,-85.151398,2019-01-21,13:52:28,13,4,0,1,0,6.03,0.0,0.0,0,1,0,0,0,0,462,33,13,1,2,10,0
1,35.081951000000004,-85.206117,2019-01-21,14:11:25,14,4,0,1,0,5.65,0.0,0.0,1,0,0,0,0,0,588,24,10,1,7,10,0
1,35.062657,-85.330387,2019-01-21,14:11:37,14,4,0,1,0,2.55,0.0,0.0,1,0,0,0,0,0,153,11,20,0,2,3,0
1,35.034528,-85.15870600000001,2019-01-21,14:23:08,14,4,0,1,0,5.75,0.0,0.0,1,0,0,0,0,0,372,33,15,0,7,3,0
1,35.008709,-85.205213,2019-01-21,14:28:13,14,4,0,1,0,5.55,0.0,0.0,1,0,0,0,0,0,140,29,21,1,2,8,0
1,35.084596999999995,-85.06203199999999,2019-01-21,14:31:57,14,4,0,1,0,6.34,0.0,0.0,1,0,0,0,0,0,852,41,3,0,2,5,0
1,35.091002,-85.28662800000001,2019-01-21,14:43:48,14,4,0,1,0,6.47,0.0,0.0,1,0,0,0,0,0,444,15,13,0,7,9,0
1,35.029215,-85.257468,2019-01-21,14:50:03,14,4,0,1,0,5.46,0.0,0.0,1,0,0,0,0,0,133,22,21,0,7,20,0
1,35.042087,-85.269937,2019-01-21,15:06:07,15,4,0,1,0,5.7,0.0,0.0,1,0,0,0,0,0,195,20,19,0,7,26,0
1,35.131059,-85.244606,2019-01-21,15:06:13,15,4,0,1,0,6.7,0.0,0.0,1,0,0,0,0,0,736,17,6,1,2,11,0
1,35.037094,-85.278663,2019-01-21,15:53:07,15,4,0,1,0,5.68,0.0,0.0,1,0,0,0,0,0,130,19,21,0,7,19,0
1,35.062053000000006,-85.073704,2019-01-21,16:02:51,16,4,0,1,0,6.25,0.0,0.0,0,1,0,0,0,0,760,41,6,0,0,4,0
1,35.137202,-85.235745,2019-01-21,16:08:40,16,4,0,1,0,6.84,0.0,0.0,0,1,0,0,0,0,801,18,4,0,2,8,0
1,35.136132,-85.242141,2019-01-21,16:14:00,16,4,0,1,0,7.01,0.0,0.0,0,1,0,0,0,0,769,17,5,1,2,5,0
1,35.135653999999995,-85.23932099999999,2019-01-21,16:18:05,16,4,0,1,0,7.0,0.0,0.0,0,1,0,0,0,0,769,17,5,1,2,5,0
1,35.018024,-85.23823900000001,2019-01-21,17:14:37,17,4,0,1,0,6.23,0.0,0.0,0,1,0,0,0,0,136,25,21,0,7,21,0
1,35.005212,-85.152709,2019-01-21,17:15:41,17,4,0,1,0,6.01,0.0,0.0,0,1,0,0,0,0,210,35,19,0,7,6,0
1,35.075634,-85.194448,2019-01-21,17:18:13,17,4,0,1,0,6.33,0.0,0.0,0,1,0,0,0,0,545,26,11,1,7,11,0
1,35.049871,-85.314338,2019-01-21,17:38:42,17,4,0,1,0,3.09,0.0,0.0,0,1,0,0,0,0,125,14,21,1,2,19,0
1,35.031787,-85.160173,2019-01-21,19:44:10,19,1,0,1,0,6.11,0.0,0.0,0,1,0,0,0,0,372,33,15,0,7,3,0
1,35.082749,-85.05854000000001,2019-01-21,19:52:26,19,1,0,1,0,6.89,0.0,0.0,0,1,0,0,0,0,852,41,3,0,2,5,0
1,35.024513,-85.297979,2019-01-21,20:27:47,20,1,0,1,0,6.26,0.0,0.0,0,1,0,0,0,0,74,17,23,1,2,17,0
1,35.01177,-85.214733,2019-01-21,20:56:41,20,1,0,1,0,6.16,0.0,0.0,0,1,0,0,0,0,139,28,21,0,2,12,0
1,35.000853,-85.132549,2019-01-21,21:27:19,21,1,0,1,0,6.02,0.0,0.0,0,1,0,0,0,0,248,38,18,0,4,6,0
1,35.106241,-85.348403,2019-01-21,21:53:53,21,1,0,1,0,3.23,0.0,0.0,0,1,0,0,0,0,390,6,14,0,7,10,0
1,35.010334,-85.276157,2019-01-28,0:05:52,0,1,0,1,0,5.66,0.0,0.0,1,0,0,0,0,0,54,21,24,0,7,19,0
1,35.093835999999996,-85.132701,2019-01-28,5:41:20,5,1,0,1,0,5.81,0.0001,0.0013,1,0,0,0,0,0,784,32,5,0,0,1,0
1,35.002959000000004,-85.211916,2019-01-28,5:55:48,5,1,0,1,0,3.05,0.0001,0.0012,1,0,0,0,0,0,112,29,22,1,2,2,0
1,35.001294,-85.21086600000001,2019-01-28,5:56:44,5,1,0,1,0,3.05,0.0001,0.0012,1,0,0,0,0,0,112,29,22,1,2,2,0
1,35.087998,-85.065022,2019-01-28,6:12:22,6,2,0,1,0,5.53,0.0001,0.0011,1,0,0,0,0,0,877,40,2,1,0,5,0
1,35.090553,-85.064316,2019-01-28,6:12:34,6,2,0,1,0,5.54,0.0001,0.0011,1,0,0,0,0,0,877,40,2,1,0,5,0
1,35.087998,-85.065022,2019-01-28,6:16:26,6,2,0,1,0,5.53,0.0001,0.0011,1,0,0,0,0,0,877,40,2,1,0,5,0
1,35.089732,-85.061948,2019-01-28,6:16:42,6,2,0,1,0,5.54,0.0001,0.0011,1,0,0,0,0,0,878,41,2,1,0,6,0
1,35.087998,-85.065022,2019-01-28,6:24:49,6,2,0,1,0,5.53,0.0001,0.0011,1,0,0,0,0,0,877,40,2,1,0,5,0
1,34.996081,-85.206737,2019-01-28,6:36:50,6,2,0,1,0,5.28,0.0001,0.0012,1,0,0,0,0,0,87,30,23,1,2,6,0
1,34.996159999999996,-85.208,2019-01-28,6:40:21,6,2,0,1,0,5.27,0.0001,0.0012,1,0,0,0,0,0,87,30,23,1,2,6,0
1,35.020202000000005,-85.293614,2019-01-28,6:48:41,6,2,0,1,0,2.44,0.0001,0.002,1,0,0,0,0,0,51,18,24,1,2,17,0
1,34.996081,-85.206737,2019-01-28,7:08:12,7,2,0,1,0,4.29,0.0001,0.0012,1,0,0,0,0,0,87,30,23,1,2,6,0
1,35.087998,-85.065022,2019-01-28,7:28:48,7,2,0,1,0,4.65,0.0001,0.0011,1,0,0,0,0,0,877,40,2,1,0,5,0
1,34.996081,-85.206737,2019-01-28,7:35:59,7,2,0,1,0,4.29,0.0001,0.0012,1,0,0,0,0,0,87,30,23,1,2,6,0
1,35.016490999999995,-85.28069,2019-01-28,8:01:15,8,2,0,1,0,4.16,0.0001,0.0019,0,1,0,0,0,0,53,20,24,1,7,19,0
1,35.082394,-85.20985300000001,2019-01-28,8:19:01,8,2,0,1,0,4.28,0.0001,0.0016,0,1,0,0,0,0,543,24,11,0,2,9,0
1,35.082254,-85.20960500000001,2019-01-28,8:19:02,8,2,0,1,0,4.28,0.0001,0.0016,0,1,0,0,0,0,543,24,11,0,2,9,0
1,35.038583,-85.28463199999999,2019-01-28,8:22:32,8,2,0,1,0,4.08,0.0001,0.002,0,1,0,0,0,0,129,18,21,0,7,16,0
1,35.006562,-85.20648299999999,2019-01-28,8:30:58,8,2,0,1,0,4.29,0.0001,0.0015,0,1,0,0,0,0,140,29,21,1,2,8,0
1,35.116283,-85.26306899999999,2019-01-28,8:39:18,8,2,0,1,0,4.87,0.0001,0.0022,0,1,0,0,0,0,622,16,9,0,7,12,0
1,35.042562,-85.155751,2019-01-28,8:52:38,8,2,0,1,0,4.5,0.0001,0.0012,0,1,0,0,0,0,462,33,13,1,2,10,0
1,35.126878000000005,-85.28429200000001,2019-01-28,9:11:45,9,2,0,1,0,2.83,0.0001,0.0026,0,1,0,0,0,0,659,13,8,0,7,17,0
1,35.051203,-85.314518,2019-01-28,9:25:00,9,2,0,1,0,2.45,0.0001,0.0024,0,1,0,0,0,0,156,14,20,1,2,17,0
1,35.027012,-85.140672,2019-01-28,10:05:11,10,3,0,1,0,5.81,0.0001,0.0011,1,0,0,0,0,0,374,35,15,0,7,4,0
1,35.050422,-85.294787,2019-01-28,10:20:37,10,3,0,1,0,5.57,0.0001,0.0023,1,0,0,0,0,0,191,16,19,0,0,5,0
1,35.142003,-85.249412,2019-01-28,10:50:03,10,3,0,1,0,7.03,0.0001,0.0022,1,0,0,0,0,0,799,16,4,1,7,10,0
1,35.09333,-85.177982,2019-01-28,11:11:46,11,3,0,1,0,8.08,0.0001,0.0016,1,0,0,0,0,0,711,27,7,0,7,8,0
1,35.027621999999994,-85.159424,2019-01-28,11:24:43,11,3,0,1,0,7.72,0.0001,0.0012,1,0,0,0,0,0,327,33,16,0,7,12,0
1,35.082562,-85.20621700000001,2019-01-28,11:51:37,11,3,0,1,0,7.76,0.0001,0.0016,1,0,0,0,0,0,588,24,10,1,7,10,0
1,35.104437,-85.229114,2019-01-28,12:21:36,12,3,0,1,0,8.35,0.0001,0.0018,0,1,0,0,0,0,626,20,9,1,0,3,0
1,35.099641999999996,-85.228538,2019-01-28,12:24:29,12,3,0,1,0,7.78,0.0,0.0,0,1,0,0,0,0,627,21,9,1,9,3,0
1,35.082562,-85.20621700000001,2019-01-28,12:35:36,12,3,0,1,0,7.76,0.0001,0.0016,0,1,0,0,0,0,588,24,10,1,7,10,0
1,35.038000000000004,-85.147349,2019-01-28,12:38:38,12,3,0,1,0,7.82,0.0001,0.0011,0,1,0,0,0,0,418,34,14,0,2,3,0
1,35.044503999999996,-85.301182,2019-01-28,12:39:26,12,3,0,1,0,7.02,0.0001,0.0023,0,1,0,0,0,0,127,16,21,0,2,17,0
