Latitude,Longitude,Hour,Grid_Num,Join_Count,NBR_LANES,TY_TERRAIN,FUNC_CLASS,Clear,Cloudy,DayFrame,DayOfWeek,Foggy,Rain,RainBefore,Snow,Unix,WeekDay,cloudCover,dewPoint,humidity,precipIntensity,temperature,windSpeed,visibility,uvIndex,pressure,RoadwayFeatureMode,yieldSignCount,stopSignCount,speedMode,oneWayStop,oneWayStopCount,twoWayStop,twoWayStopCount,oneWayYield,oneWayYieldCount,twoWayYield,twoWayYieldCount,threeWayStop,threeWayStopCount,fourWayStop,fourWayStopCount,trafficSignal,trafficSignalCount
34.98735687,-85.38719404,8,6,19.0,1.0,3.0,19.0,1,0,2,4.0,0,0,0,0,1610715600,1,0.17,33.5,0.82,0.0013,38.67,4.19,10.0,0,1008.6,3.0,0.0,2.0,45.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.38719404,12,6,19.0,1.0,3.0,19.0,1,0,3,4.0,0,0,0,0,1610730000,1,0.02,23.79,0.37,0.0,49.08,8.39,10.0,2,1008.3,3.0,0.0,2.0,45.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.38719404,16,6,19.0,1.0,3.0,19.0,0,1,4,4.0,0,0,0,0,1610744400,1,0.67,19.87,0.29,0.0031,50.72,13.32,10.0,1,1005.4,3.0,0.0,2.0,45.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.36513881,0,7,2.0,2.0,2.0,19.0,0,1,1,4.0,0,0,0,0,1610686800,1,0.62,33.47,0.74,0.0002,41.13,5.8,10.0,0,1008.3,3.0,0.0,0.0,-1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.36513881,8,7,2.0,2.0,2.0,19.0,1,0,2,4.0,0,0,0,0,1610715600,1,0.19,29.03,0.8,0.0013,34.43,4.21,10.0,0,1008.5,3.0,0.0,0.0,-1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.36513881,12,7,2.0,2.0,2.0,19.0,1,0,3,4.0,0,0,0,0,1610730000,1,0.02,19.33,0.35,0.0,45.24,8.37,10.0,2,1008.1,3.0,0.0,0.0,-1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.36513881,16,7,2.0,2.0,2.0,19.0,0,1,4,4.0,0,0,0,0,1610744400,1,0.67,16.42,0.29,0.003,47.29,13.34,10.0,1,1005.4,3.0,0.0,0.0,-1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.35778706,0,8,4.0,2.0,2.0,19.0,0,1,1,4.0,0,0,0,0,1610686800,1,0.62,33.21,0.74,0.0,40.92,5.79,10.0,0,1008.2,3.0,0.0,0.0,-1.0,1,6,1,1,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.35778706,8,8,4.0,2.0,2.0,19.0,1,0,2,4.0,0,0,0,0,1610715600,1,0.19,28.42,0.8,0.0013,33.91,4.22,10.0,0,1008.5,3.0,0.0,0.0,-1.0,1,6,1,1,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.35778706,12,8,4.0,2.0,2.0,19.0,1,0,3,4.0,0,0,0,0,1610730000,1,0.02,18.63,0.35,0.0,44.69,8.38,10.0,2,1008.1,3.0,0.0,0.0,-1.0,1,6,1,1,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.35778706,16,8,4.0,2.0,2.0,19.0,0,1,4,4.0,0,0,0,0,1610744400,1,0.67,15.67,0.28,0.003,46.68,13.32,10.0,1,1005.4,3.0,0.0,0.0,-1.0,1,6,1,1,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.35043532,0,9,5.0,2.0,3.0,17.0,0,1,1,4.0,0,0,0,0,1610686800,1,0.61,33.52,0.74,0.0,41.15,5.82,10.0,0,1008.3,2.0,0.0,0.0,-1.0,1,1,1,2,1,3,0,0,0,0,1,3,0,0
34.98311234,-85.35043532,8,9,5.0,2.0,3.0,17.0,1,0,2,4.0,0,0,0,0,1610715600,1,0.2,29.18,0.8,0.0013,34.62,4.23,10.0,0,1008.5,2.0,0.0,0.0,-1.0,1,1,1,2,1,3,0,0,0,0,1,3,0,0
34.98311234,-85.35043532,12,9,5.0,2.0,3.0,17.0,1,0,3,4.0,0,0,0,0,1610730000,1,0.02,19.44,0.35,0.0,45.38,8.37,10.0,2,1008.2,2.0,0.0,0.0,-1.0,1,1,1,2,1,3,0,0,0,0,1,3,0,0
34.98311234,-85.35043532,16,9,5.0,2.0,3.0,17.0,0,1,4,4.0,0,0,0,0,1610744400,1,0.67,16.54,0.29,0.003,47.47,13.34,10.0,1,1005.4,2.0,0.0,0.0,-1.0,1,1,1,2,1,3,0,0,0,0,1,3,0,0
34.98735687,-85.34308357,0,10,36.0,2.0,3.0,16.0,0,1,1,4.0,0,0,0,0,1610686800,1,0.61,34.58,0.75,0.0,42.01,5.82,10.0,0,1008.2,3.0,0.0,2.0,35.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.34308357,8,10,36.0,2.0,3.0,16.0,1,0,2,4.0,0,0,0,0,1610715600,1,0.2,30.75,0.81,0.0013,36.08,4.24,10.0,0,1008.5,3.0,0.0,2.0,35.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.34308357,12,10,36.0,2.0,3.0,16.0,1,0,3,4.0,0,0,0,0,1610730000,1,0.02,20.98,0.36,0.0,46.69,8.38,10.0,2,1008.3,3.0,0.0,2.0,35.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.34308357,16,10,36.0,2.0,3.0,16.0,0,1,4,4.0,0,0,0,0,1610744400,1,0.67,17.63,0.29,0.0029,48.57,13.32,10.0,1,1005.4,3.0,0.0,2.0,35.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.33573183,0,11,7.0,2.0,2.0,19.0,0,1,1,4.0,0,0,0,0,1610686800,1,0.6,36.04,0.76,0.0,43.04,5.84,10.0,0,1008.2,5.0,0.0,8.0,15.0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.33573183,8,11,7.0,2.0,2.0,19.0,1,0,2,4.0,0,0,0,0,1610715600,1,0.21,32.88,0.8,0.0013,38.35,4.24,10.0,0,1008.6,5.0,0.0,8.0,15.0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.33573183,12,11,7.0,2.0,2.0,19.0,1,0,3,4.0,0,0,0,0,1610730000,1,0.02,23.12,0.36,0.0,48.73,8.37,10.0,2,1008.3,5.0,0.0,8.0,15.0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.33573183,16,11,7.0,2.0,2.0,19.0,0,1,4,4.0,0,0,0,0,1610744400,1,0.66,19.28,0.29,0.0029,50.51,13.34,10.0,1,1005.4,5.0,0.0,8.0,15.0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.32838008,0,12,58.0,2.0,2.0,19.0,0,1,1,4.0,0,0,0,0,1610686800,1,0.6,36.1,0.76,0.0,43.05,5.84,10.0,0,1008.2,3.0,0.0,43.0,25.0,1,19,1,8,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.32838008,8,12,58.0,2.0,2.0,19.0,1,0,2,4.0,0,0,0,0,1610715600,1,0.21,33.09,0.81,0.0013,38.57,4.25,10.0,0,1008.6,3.0,0.0,43.0,25.0,1,19,1,8,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.32838008,12,12,58.0,2.0,2.0,19.0,1,0,3,4.0,0,0,0,0,1610730000,1,0.02,23.24,0.36,0.0,48.94,8.38,10.0,2,1008.3,3.0,0.0,43.0,25.0,1,19,1,8,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.32838008,16,12,58.0,2.0,2.0,19.0,0,1,4,4.0,0,0,0,0,1610744400,1,0.66,19.37,0.29,0.0029,50.72,13.32,10.0,1,1005.3,3.0,0.0,43.0,25.0,1,19,1,8,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.32102834,0,13,6.0,2.0,2.0,19.0,0,1,1,4.0,0,0,0,0,1610686800,1,0.59,36.1,0.76,0.0,43.02,5.86,10.0,0,1008.2,3.0,0.0,1.0,30.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.32102834,8,13,6.0,2.0,2.0,19.0,1,0,2,4.0,0,0,0,0,1610715600,1,0.22,33.33,0.81,0.0013,38.81,4.26,10.0,0,1008.6,3.0,0.0,1.0,30.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.32102834,12,13,6.0,2.0,2.0,19.0,1,0,3,4.0,0,0,0,0,1610730000,1,0.02,23.36,0.36,0.0,49.14,8.38,10.0,2,1008.3,3.0,0.0,1.0,30.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.32102834,16,13,6.0,2.0,2.0,19.0,0,1,4,4.0,0,0,0,0,1610744400,1,0.66,19.5,0.29,0.0028,50.94,13.34,10.0,1,1005.3,3.0,0.0,1.0,30.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.31367659,0,14,25.0,2.0,2.0,19.0,0,1,1,4.0,0,0,0,0,1610686800,1,0.59,36.08,0.76,0.0,43.0,5.86,10.0,0,1008.2,3.0,1.0,6.0,25.0,1,4,1,1,1,1,0,0,0,0,0,0,0,0
34.98735687,-85.31367659,8,14,25.0,2.0,2.0,19.0,1,0,2,4.0,0,0,0,0,1610715600,1,0.23,33.35,0.8,0.0013,38.86,4.27,10.0,0,1008.6,3.0,1.0,6.0,25.0,1,4,1,1,1,1,0,0,0,0,0,0,0,0
34.98735687,-85.31367659,12,14,25.0,2.0,2.0,19.0,1,0,3,4.0,0,0,0,0,1610730000,1,0.03,23.35,0.36,0.0,49.19,8.39,10.0,2,1008.3,3.0,1.0,6.0,25.0,1,4,1,1,1,1,0,0,0,0,0,0,0,0
34.98735687,-85.31367659,16,14,25.0,2.0,2.0,19.0,0,1,4,4.0,0,0,0,0,1610744400,1,0.66,19.48,0.29,0.0028,51.0,13.32,10.0,1,1005.3,3.0,1.0,6.0,25.0,1,4,1,1,1,1,0,0,0,0,0,0,0,0
34.98311234,-85.30632485,0,15,1.0,,,,0,1,1,4.0,0,0,0,0,1610686800,1,0.59,36.01,0.76,0.0,42.96,5.88,10.0,0,1008.2,0.0,0.0,0.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.30632485,8,15,1.0,,,,1,0,2,4.0,0,0,0,0,1610715600,1,0.23,33.38,0.8,0.0013,38.94,4.27,10.0,0,1008.6,0.0,0.0,0.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.30632485,12,15,1.0,,,,1,0,3,4.0,0,0,0,0,1610730000,1,0.03,23.34,0.36,0.0,49.24,8.39,10.0,2,1008.3,0.0,0.0,0.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.30632485,16,15,1.0,,,,0,1,4,4.0,0,0,0,0,1610744400,1,0.66,19.49,0.29,0.0027,51.07,13.32,10.0,1,1005.3,0.0,0.0,0.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.29897311,0,16,13.0,2.0,2.0,19.0,0,1,1,4.0,0,0,0,0,1610686800,1,0.59,35.98,0.76,0.0,42.95,5.87,10.0,0,1008.2,3.0,0.0,4.0,35.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.29897311,8,16,13.0,2.0,2.0,19.0,1,0,2,4.0,0,0,0,0,1610715600,1,0.24,33.32,0.8,0.0013,38.92,4.27,10.0,0,1008.6,3.0,0.0,4.0,35.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.29897311,12,16,13.0,2.0,2.0,19.0,1,0,3,4.0,0,0,0,0,1610730000,1,0.03,23.26,0.36,0.0,49.24,8.41,10.0,2,1008.3,3.0,0.0,4.0,35.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.29897311,16,16,13.0,2.0,2.0,19.0,0,1,4,4.0,0,0,0,0,1610744400,1,0.66,19.42,0.28,0.0027,51.07,13.31,10.0,1,1005.3,3.0,0.0,4.0,35.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.29162136,0,17,22.0,2.0,2.0,19.0,0,1,1,4.0,0,0,0,0,1610686800,1,0.58,35.9,0.76,0.0,42.9,5.89,10.0,0,1008.2,5.0,0.0,14.0,25.0,1,1,1,6,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.29162136,8,17,22.0,2.0,2.0,19.0,1,0,2,4.0,0,0,0,0,1610715600,1,0.25,33.21,0.8,0.0013,38.86,4.28,10.0,0,1008.6,5.0,0.0,14.0,25.0,1,1,1,6,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.29162136,12,17,22.0,2.0,2.0,19.0,1,0,3,4.0,0,0,0,0,1610730000,1,0.03,23.14,0.36,0.0,49.17,8.41,10.0,2,1008.3,5.0,0.0,14.0,25.0,1,1,1,6,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.29162136,16,17,22.0,2.0,2.0,19.0,0,1,4,4.0,0,0,0,0,1610744400,1,0.66,19.33,0.28,0.0026,51.02,13.33,10.0,1,1005.3,5.0,0.0,14.0,25.0,1,1,1,6,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.28426962,0,18,265.0,2.0,2.0,19.0,0,1,1,4.0,0,0,0,0,1610686800,1,0.58,35.8,0.76,0.0,42.86,5.88,10.0,0,1008.3,3.0,10.0,65.0,35.0,1,25,1,19,0,0,1,1,0,0,0,0,1,8
34.98735687,-85.28426962,8,18,265.0,2.0,2.0,19.0,1,0,2,4.0,0,0,0,0,1610715600,1,0.26,32.75,0.8,0.0012,38.5,4.28,10.0,0,1008.5,3.0,10.0,65.0,35.0,1,25,1,19,0,0,1,1,0,0,0,0,1,8
34.98735687,-85.28426962,12,18,265.0,2.0,2.0,19.0,1,0,3,4.0,0,0,0,0,1610730000,1,0.03,22.76,0.36,0.0,48.85,8.45,10.0,2,1008.3,3.0,10.0,65.0,35.0,1,25,1,19,0,0,1,1,0,0,0,0,1,8
34.98735687,-85.28426962,16,18,265.0,2.0,2.0,19.0,0,1,4,4.0,0,0,0,0,1610744400,1,0.66,19.0,0.28,0.0025,50.71,13.32,10.0,1,1005.3,3.0,10.0,65.0,35.0,1,25,1,19,0,0,1,1,0,0,0,0,1,8
34.98735687,-85.26956613,0,20,65.0,2.0,2.0,19.0,0,1,1,4.0,0,0,0,0,1610686800,1,0.58,35.45,0.76,0.0,42.64,5.88,10.0,0,1008.2,3.0,0.0,12.0,30.0,1,25,1,1,1,2,0,0,0,0,0,0,0,0
34.98735687,-85.26956613,8,20,65.0,2.0,2.0,19.0,1,0,2,4.0,0,0,0,0,1610715600,1,0.27,32.2,0.79,0.0012,38.09,4.29,10.0,0,1008.5,3.0,0.0,12.0,30.0,1,25,1,1,1,2,0,0,0,0,0,0,0,0
34.98735687,-85.26956613,12,20,65.0,2.0,2.0,19.0,1,0,3,4.0,0,0,0,0,1610730000,1,0.03,22.3,0.35,0.0,48.51,8.5,10.0,2,1008.3,3.0,0.0,12.0,30.0,1,25,1,1,1,2,0,0,0,0,0,0,0,0
34.98735687,-85.26956613,16,20,65.0,2.0,2.0,19.0,0,1,4,4.0,0,0,0,0,1610744400,1,0.66,18.62,0.28,0.0024,50.36,13.32,10.0,1,1005.3,3.0,0.0,12.0,30.0,1,25,1,1,1,2,0,0,0,0,0,0,0,0
34.98311234,-85.17399344,0,21,1.0,2.0,2.0,19.0,0,1,1,4.0,0,0,0,0,1610686800,1,0.56,34.91,0.74,0.0,42.49,6.38,10.0,0,1008.3,3.0,0.0,0.0,15.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.17399344,8,21,1.0,2.0,2.0,19.0,0,1,2,4.0,0,0,0,0,1610715600,1,0.41,33.42,0.79,0.0013,39.26,4.12,10.0,0,1008.4,3.0,0.0,0.0,15.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.17399344,12,21,1.0,2.0,2.0,19.0,1,0,3,4.0,0,0,0,0,1610730000,1,0.06,22.87,0.35,0.0,49.17,8.61,10.0,2,1008.3,3.0,0.0,0.0,15.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.17399344,16,21,1.0,2.0,2.0,19.0,0,1,4,4.0,0,0,0,0,1610744400,1,0.63,18.63,0.27,0.0017,51.1,13.28,10.0,1,1005.2,3.0,0.0,0.0,15.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.1666417,0,22,4.0,2.0,2.0,19.0,0,1,1,4.0,0,0,0,0,1610686800,1,0.56,34.87,0.74,0.0,42.48,6.42,10.0,0,1008.3,5.0,0.0,4.0,15.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.1666417,8,22,4.0,2.0,2.0,19.0,0,1,2,4.0,0,0,0,0,1610715600,1,0.42,33.44,0.79,0.0014,39.27,4.11,10.0,0,1008.4,5.0,0.0,4.0,15.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.1666417,12,22,4.0,2.0,2.0,19.0,1,0,3,4.0,0,0,0,0,1610730000,1,0.06,22.86,0.35,0.0,49.16,8.63,10.0,2,1008.3,5.0,0.0,4.0,15.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.1666417,16,22,4.0,2.0,2.0,19.0,0,1,4,4.0,0,0,0,0,1610744400,1,0.63,18.56,0.27,0.0018,51.08,13.29,10.0,1,1005.2,5.0,0.0,4.0,15.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.15928996,0,23,0.0,2.0,2.0,19.0,0,1,1,4.0,0,0,0,0,1610686800,1,0.55,34.8,0.74,0.0,42.35,6.5,10.0,0,1008.3,0.0,0.0,0.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.15928996,8,23,0.0,2.0,2.0,19.0,0,1,2,4.0,0,0,0,0,1610715600,1,0.43,33.54,0.8,0.0015,39.3,4.1,10.0,0,1008.4,0.0,0.0,0.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.15928996,12,23,0.0,2.0,2.0,19.0,1,0,3,4.0,0,0,0,0,1610730000,1,0.06,22.98,0.36,0.0,49.13,8.52,10.0,2,1008.3,0.0,0.0,0.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.15928996,16,23,0.0,2.0,2.0,19.0,0,1,4,4.0,0,0,0,0,1610744400,1,0.63,18.56,0.27,0.0019,51.1,13.26,10.0,1,1005.2,0.0,0.0,0.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.15193821,0,24,13.0,2.0,2.0,19.0,0,1,1,4.0,0,0,0,0,1610686800,1,0.55,34.74,0.74,0.0,42.32,6.55,10.0,0,1008.3,3.0,0.0,1.0,35.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.15193821,8,24,13.0,2.0,2.0,19.0,0,1,2,4.0,0,0,0,0,1610715600,1,0.44,33.51,0.8,0.0016,39.26,4.1,10.0,0,1008.4,3.0,0.0,1.0,35.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.15193821,12,24,13.0,2.0,2.0,19.0,1,0,3,4.0,0,0,0,0,1610730000,1,0.06,22.94,0.36,0.0,49.06,8.52,10.0,2,1008.3,3.0,0.0,1.0,35.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.15193821,16,24,13.0,2.0,2.0,19.0,0,1,4,4.0,0,0,0,0,1610744400,1,0.63,18.44,0.27,0.0019,51.04,13.27,10.0,1,1005.2,3.0,0.0,1.0,35.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.14458647,0,25,11.0,2.0,2.0,19.0,0,1,1,4.0,0,0,0,0,1610686800,1,0.54,34.56,0.74,0.0,42.17,6.61,10.0,0,1008.3,3.0,0.0,0.0,35.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.14458647,8,25,11.0,2.0,2.0,19.0,0,1,2,4.0,0,0,0,0,1610715600,1,0.44,33.19,0.8,0.0017,38.94,4.09,10.0,0,1008.4,3.0,0.0,0.0,35.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.14458647,12,25,11.0,2.0,2.0,19.0,1,0,3,4.0,0,0,0,0,1610730000,1,0.06,22.71,0.36,0.0,48.74,8.43,10.0,2,1008.3,3.0,0.0,0.0,35.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34.98311234,-85.14458647,16,25,11.0,2.0,2.0,19.0,0,1,4,4.0,0,0,0,0,1610744400,1,0.62,18.15,0.27,0.002,50.75,13.24,10.0,1,1005.3,3.0,0.0,0.0,35.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
34.98735687,-85.13723472,0,26,4.0,2.0,2.0,19.0,0,1,1,4.0,0,0,0,0,1610686800,1,0.54,34.46,0.74,0.0,42.12,6.67,10.0,0,1008.3,3.0,0.0,0.0,-1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
