Latitude,Longitude,Hour,Grid_Num,Join_Count,NBR_LANES,TY_TERRAIN,FUNC_CLASS,Clear,Cloudy,DayFrame,DayOfWeek,Foggy,Rain,RainBefore,Snow,Unix,WeekDay,cloudCover,dewPoint,humidity,precipIntensity,temperature,windSpeed,visibility,uvIndex,pressure,RoadwayFeatureMode,yieldSignCount,stopSignCount,speedMode
34.98735687,-85.38719404,16,6,19.0,1.0,3.0,19.0,0,1,4,0.0,0,0,1,0,1611608400,1,0.99,57.94,1.0,0.0109,57.94,8.28,7.85,1,1008.3,3.0,0.0,2.0,45.0
34.98311234,-85.36513881,0,7,2.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,43.76,0.88,0.0111,47.09,4.24,10.0,0,1017.5,3.0,0.0,0.0,-1.0
34.98311234,-85.36513881,8,7,2.0,2.0,2.0,19.0,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,46.73,1.0,0.0266,46.73,4.85,4.6160000000000005,0,1013.3,3.0,0.0,0.0,-1.0
34.98311234,-85.36513881,12,7,2.0,2.0,2.0,19.0,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,50.17,1.0,0.0206,50.17,5.87,4.8580000000000005,3,1011.5,3.0,0.0,0.0,-1.0
34.98311234,-85.36513881,16,7,2.0,2.0,2.0,19.0,0,1,4,0.0,0,0,1,0,1611608400,1,0.99,54.83,1.0,0.0111,54.83,8.3,8.175,1,1008.3,3.0,0.0,0.0,-1.0
34.98735687,-85.35778706,0,8,4.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,43.3,0.88,0.0107,46.71,4.2,10.0,0,1017.6,3.0,0.0,0.0,-1.0
34.98735687,-85.35778706,8,8,4.0,2.0,2.0,19.0,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,46.46,1.0,0.0273,46.46,4.78,4.697,0,1013.3,3.0,0.0,0.0,-1.0
34.98735687,-85.35778706,12,8,4.0,2.0,2.0,19.0,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,49.88,1.0,0.0206,49.88,5.81,4.875,3,1011.5,3.0,0.0,0.0,-1.0
34.98735687,-85.35778706,16,8,4.0,2.0,2.0,19.0,0,1,4,0.0,0,0,1,0,1611608400,1,0.99,54.49,1.0,0.011000000000000001,54.49,8.31,8.254,1,1008.3,3.0,0.0,0.0,-1.0
34.98311234,-85.35043532,0,9,5.0,2.0,3.0,17.0,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,43.68,0.88,0.0105,47.14,4.23,10.0,0,1017.6,2.0,0.0,0.0,-1.0
34.98311234,-85.35043532,8,9,5.0,2.0,3.0,17.0,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,46.77,1.0,0.0274,46.77,4.74,4.773,0,1013.3,2.0,0.0,0.0,-1.0
34.98311234,-85.35043532,12,9,5.0,2.0,3.0,17.0,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,50.18,1.0,0.0208,50.18,5.78,4.883,3,1011.5,2.0,0.0,0.0,-1.0
34.98311234,-85.35043532,16,9,5.0,2.0,3.0,17.0,0,1,4,0.0,0,0,1,0,1611608400,1,0.99,54.8,1.0,0.0112,54.8,8.31,8.372,1,1008.4,2.0,0.0,0.0,-1.0
34.98735687,-85.34308357,0,10,36.0,2.0,3.0,16.0,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,44.38,0.88,0.0102,47.82,4.19,10.0,0,1017.6,3.0,0.0,2.0,35.0
34.98735687,-85.34308357,8,10,36.0,2.0,3.0,16.0,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,47.14,1.0,0.0282,47.14,4.67,4.851,0,1013.3,3.0,0.0,2.0,35.0
34.98735687,-85.34308357,12,10,36.0,2.0,3.0,16.0,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,50.46,1.0,0.0209,50.46,5.72,4.901,3,1011.5,3.0,0.0,2.0,35.0
34.98735687,-85.34308357,16,10,36.0,2.0,3.0,16.0,0,1,4,0.0,0,0,1,0,1611608400,1,0.99,55.59,1.0,0.0112,55.59,8.31,8.452,1,1008.4,3.0,0.0,2.0,35.0
34.98311234,-85.33573183,0,11,7.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,44.71,0.88,0.0099,48.05,4.22,10.0,0,1017.6,5.0,0.0,8.0,15.0
34.98311234,-85.33573183,8,11,7.0,2.0,2.0,19.0,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,47.09,1.0,0.0283,47.09,4.62,4.927,0,1013.4,5.0,0.0,8.0,15.0
34.98311234,-85.33573183,12,11,7.0,2.0,2.0,19.0,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,50.91,1.0,0.0211,50.91,5.69,4.9060000000000015,3,1011.5,5.0,0.0,8.0,15.0
34.98311234,-85.33573183,16,11,7.0,2.0,2.0,19.0,0,1,4,0.0,0,0,1,0,1611608400,1,0.99,57.06,1.0,0.0113,57.06,8.31,8.566,1,1008.4,5.0,0.0,8.0,15.0
34.98735687,-85.32838008,0,12,58.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,44.63,0.88,0.0096,48.01,4.18,10.0,0,1017.6,3.0,0.0,43.0,25.0
34.98735687,-85.32838008,8,12,58.0,2.0,2.0,19.0,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,47.05,1.0,0.0291,47.05,4.54,5.001,0,1013.4,3.0,0.0,43.0,25.0
34.98735687,-85.32838008,12,12,58.0,2.0,2.0,19.0,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,50.91,1.0,0.0212,50.91,5.62,4.9239999999999995,3,1011.5,3.0,0.0,43.0,25.0
34.98735687,-85.32838008,16,12,58.0,2.0,2.0,19.0,0,1,4,0.0,0,0,1,0,1611608400,1,0.99,57.18,1.0,0.0112,57.18,8.32,8.646,1,1008.4,3.0,0.0,43.0,25.0
34.98311234,-85.32102834,0,13,6.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,44.57,0.88,0.0093,48.02,4.2,10.0,0,1017.6,3.0,0.0,1.0,30.0
34.98311234,-85.32102834,8,13,6.0,2.0,2.0,19.0,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,47.02,1.0,0.0292,47.02,4.5,5.077,0,1013.4,3.0,0.0,1.0,30.0
34.98311234,-85.32102834,12,13,6.0,2.0,2.0,19.0,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,50.95,1.0,0.0213,50.95,5.58,4.9239999999999995,3,1011.5,3.0,0.0,1.0,30.0
34.98311234,-85.32102834,16,13,6.0,2.0,2.0,19.0,0,1,4,0.0,0,0,1,0,1611608400,1,0.99,57.27,1.0,0.0113,57.27,8.32,8.755,1,1008.4,3.0,0.0,1.0,30.0
34.98735687,-85.31367659,0,14,25.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,44.49,0.88,0.0089,48.0,4.16,10.0,0,1017.6,3.0,1.0,6.0,25.0
34.98735687,-85.31367659,8,14,25.0,2.0,2.0,19.0,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,47.0,1.0,0.0301,47.0,4.42,5.146,0,1013.4,3.0,1.0,6.0,25.0
34.98735687,-85.31367659,12,14,25.0,2.0,2.0,19.0,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,50.91,1.0,0.0213,50.91,5.51,4.942,3,1011.6,3.0,1.0,6.0,25.0
34.98735687,-85.31367659,16,14,25.0,2.0,2.0,19.0,0,1,4,0.0,0,0,1,0,1611608400,1,0.99,57.25,1.0,0.0112,57.25,8.31,8.835,1,1008.4,3.0,1.0,6.0,25.0
34.98311234,-85.30632485,0,15,1.0,,,,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,44.44,0.87,0.0086,48.03,4.18,10.0,0,1017.6,0.0,0.0,0.0,35.0
34.98311234,-85.30632485,8,15,1.0,,,,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,47.0,1.0,0.0302,47.0,4.36,5.212999999999999,0,1013.4,0.0,0.0,0.0,35.0
34.98311234,-85.30632485,12,15,1.0,,,,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,50.91,1.0,0.0213,50.91,5.47,4.935,3,1011.6,0.0,0.0,0.0,35.0
34.98311234,-85.30632485,16,15,1.0,,,,0,1,4,0.0,0,0,1,0,1611608400,1,0.99,57.2,1.0,0.0112,57.2,8.29,8.932,1,1008.5,0.0,0.0,0.0,35.0
34.98735687,-85.29897311,0,16,13.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,44.37,0.87,0.0082,48.01,4.12,10.0,0,1017.6,3.0,0.0,4.0,35.0
34.98735687,-85.29897311,8,16,13.0,2.0,2.0,19.0,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,47.0,1.0,0.0311,47.0,4.27,5.275,0,1013.4,3.0,0.0,4.0,35.0
34.98735687,-85.29897311,12,16,13.0,2.0,2.0,19.0,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,50.86,1.0,0.0214,50.86,5.39,4.9510000000000005,3,1011.6,3.0,0.0,4.0,35.0
34.98735687,-85.29897311,16,16,13.0,2.0,2.0,19.0,0,1,4,0.0,0,0,1,0,1611608400,1,0.99,57.12,1.0,0.0111,57.12,8.28,9.01,1,1008.5,3.0,0.0,4.0,35.0
34.98311234,-85.29162136,0,17,22.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,44.33,0.87,0.0079,48.04,4.14,10.0,0,1017.6,5.0,0.0,14.0,25.0
34.98311234,-85.29162136,8,17,22.0,2.0,2.0,19.0,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,47.01,1.0,0.0312,47.01,4.22,5.349,0,1013.4,5.0,0.0,14.0,25.0
34.98311234,-85.29162136,12,17,22.0,2.0,2.0,19.0,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,50.84,1.0,0.0213,50.84,5.35,4.941,3,1011.6,5.0,0.0,14.0,25.0
34.98311234,-85.29162136,16,17,22.0,2.0,2.0,19.0,0,1,4,0.0,0,0,1,0,1611608400,1,0.99,56.97,1.0,0.011000000000000001,56.97,8.28,9.109,1,1008.5,5.0,0.0,14.0,25.0
34.98735687,-85.28426962,0,18,265.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,44.28,0.87,0.0075,48.05,4.08,10.0,0,1017.6,3.0,10.0,65.0,35.0
34.98735687,-85.28426962,8,18,265.0,2.0,2.0,19.0,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,47.05,1.0,0.032,47.05,4.12,5.401,0,1013.5,3.0,10.0,65.0,35.0
34.98735687,-85.28426962,12,18,265.0,2.0,2.0,19.0,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,50.72,1.0,0.0212,50.72,5.26,4.952,3,1011.6,3.0,10.0,65.0,35.0
34.98735687,-85.28426962,16,18,265.0,2.0,2.0,19.0,0,1,4,0.0,0,0,1,0,1611608400,1,0.99,56.63,1.0,0.0109,56.63,8.26,9.181000000000001,1,1008.5,3.0,10.0,65.0,35.0
34.98735687,-85.26956613,0,20,65.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,44.13,0.86,0.0067,48.03,4.01,10.0,0,1017.7,3.0,0.0,12.0,30.0
34.98735687,-85.26956613,8,20,65.0,2.0,2.0,19.0,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,47.08,1.0,0.033,47.08,3.96,5.51,0,1013.5,3.0,0.0,12.0,30.0
34.98735687,-85.26956613,12,20,65.0,2.0,2.0,19.0,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,50.57,1.0,0.0209,50.57,5.1,4.935,3,1011.7,3.0,0.0,12.0,30.0
34.98735687,-85.26956613,16,20,65.0,2.0,2.0,19.0,0,1,4,0.0,0,0,1,0,1611608400,1,1.0,56.16,1.0,0.0105,56.16,8.21,9.332,1,1008.6,3.0,0.0,12.0,30.0
34.98311234,-85.17399344,0,21,1.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,43.12,0.82,0.0037,48.2,5.45,10.0,0,1017.7,3.0,0.0,0.0,15.0
34.98311234,-85.17399344,8,21,1.0,2.0,2.0,19.0,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,47.22,1.0,0.0319,47.22,4.57,6.791,0,1013.6,3.0,0.0,0.0,15.0
34.98311234,-85.17399344,12,21,1.0,2.0,2.0,19.0,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,50.96,1.0,0.0154,50.96,5.72,4.905,3,1011.8,3.0,0.0,0.0,15.0
34.98311234,-85.17399344,16,21,1.0,2.0,2.0,19.0,0,1,4,0.0,0,0,0,0,1611608400,1,1.0,56.53,1.0,0.0094,56.53,8.7,9.437999999999999,1,1008.8,3.0,0.0,0.0,15.0
34.98735687,-85.1666417,0,22,4.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,43.02,0.82,0.0039,48.2,5.57,10.0,0,1017.7,5.0,0.0,4.0,15.0
34.98735687,-85.1666417,8,22,4.0,2.0,2.0,19.0,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,47.24,1.0,0.0317,47.24,4.64,6.9179999999999975,0,1013.6,5.0,0.0,4.0,15.0
34.98735687,-85.1666417,12,22,4.0,2.0,2.0,19.0,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,50.98,1.0,0.0164,50.98,5.8,4.922,3,1011.8,5.0,0.0,4.0,15.0
34.98735687,-85.1666417,16,22,4.0,2.0,2.0,19.0,0,1,4,0.0,0,0,0,0,1611608400,1,1.0,56.53,1.0,0.0101,56.53,8.76,9.448,1,1008.8,5.0,0.0,4.0,15.0
34.98311234,-85.15928996,0,23,0.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,42.91,0.82,0.004,48.21,5.83,10.0,0,1017.7,0.0,0.0,0.0,-1.0
34.98311234,-85.15928996,8,23,0.0,2.0,2.0,19.0,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,47.23,1.0,0.0311,47.23,4.81,7.0889999999999995,0,1013.6,0.0,0.0,0.0,-1.0
34.98311234,-85.15928996,12,23,0.0,2.0,2.0,19.0,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,51.06,1.0,0.0166,51.06,5.99,4.98,3,1011.8,0.0,0.0,0.0,-1.0
34.98311234,-85.15928996,16,23,0.0,2.0,2.0,19.0,0,1,4,0.0,0,0,0,0,1611608400,1,1.0,56.54,1.0,0.0107,56.54,8.91,9.497,1,1008.7,0.0,0.0,0.0,-1.0
34.98735687,-85.15193821,0,24,13.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,42.8,0.81,0.0041,48.21,5.98,10.0,0,1017.7,3.0,0.0,1.0,35.0
34.98735687,-85.15193821,8,24,13.0,2.0,2.0,19.0,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,47.26,1.0,0.031,47.26,4.9,7.235,0,1013.6,3.0,0.0,1.0,35.0
34.98735687,-85.15193821,12,24,13.0,2.0,2.0,19.0,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,51.08,1.0,0.0171,51.08,6.08,5.008,3,1011.8,3.0,0.0,1.0,35.0
34.98735687,-85.15193821,16,24,13.0,2.0,2.0,19.0,0,1,4,0.0,0,0,0,0,1611608400,1,1.0,56.5,1.0,0.0112,56.5,8.99,9.523,1,1008.7,3.0,0.0,1.0,35.0
34.98311234,-85.14458647,0,25,11.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,42.69,0.81,0.0041,48.22,6.22,10.0,0,1017.7,3.0,0.0,0.0,35.0
34.98311234,-85.14458647,8,25,11.0,2.0,2.0,19.0,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,47.28,1.0,0.0303,47.28,5.05,7.382999999999999,0,1013.6,3.0,0.0,0.0,35.0
34.98311234,-85.14458647,12,25,11.0,2.0,2.0,19.0,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,51.09,1.0,0.0172,51.09,6.25,5.052,3,1011.7,3.0,0.0,0.0,35.0
34.98311234,-85.14458647,16,25,11.0,2.0,2.0,19.0,0,1,4,0.0,0,0,0,0,1611608400,1,1.0,56.26,1.0,0.0116,56.26,9.11,9.551,1,1008.7,3.0,0.0,0.0,35.0
34.98735687,-85.13723472,0,26,4.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1611550800,1,0.99,42.56,0.81,0.0041,48.21,6.37,10.0,0,1017.7,3.0,0.0,0.0,-1.0
34.98735687,-85.13723472,8,26,4.0,2.0,2.0,19.0,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,47.3,1.0,0.0303,47.3,5.14,7.5379999999999985,0,1013.6,3.0,0.0,0.0,-1.0
34.98735687,-85.13723472,12,26,4.0,2.0,2.0,19.0,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,51.1,1.0,0.0174,51.1,6.35,5.083,3,1011.7,3.0,0.0,0.0,-1.0
34.98735687,-85.13723472,16,26,4.0,2.0,2.0,19.0,0,1,4,0.0,0,0,0,0,1611608400,1,1.0,56.16,1.0,0.012,56.16,9.2,9.585,1,1008.7,3.0,0.0,0.0,-1.0
34.99160141,-85.46806323,0,27,1.0,,,,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,45.35,0.91,0.0156,47.98,4.18,10.0,0,1017.4,0.0,0.0,0.0,-1.0
34.99160141,-85.46806323,8,27,1.0,,,,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,47.29,1.0,0.0217,47.29,5.59,3.495,0,1013.1,0.0,0.0,0.0,-1.0
34.99160141,-85.46806323,12,27,1.0,,,,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,50.79,1.0,0.0198,50.79,6.43,4.601,3,1011.3,0.0,0.0,0.0,-1.0
34.99160141,-85.46806323,16,27,1.0,,,,0,0,4,0.0,0,1,1,0,1611608400,1,0.99,56.91,1.0,0.0107,56.91,8.17,6.6679999999999975,1,1008.1,0.0,0.0,0.0,-1.0
34.99584594,-85.40189753,0,28,169.0,4.0,2.0,11.0,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,45.15,0.9,0.0124,47.99,4.15,10.0,0,1017.5,0.0,0.0,0.0,65.0
34.99584594,-85.40189753,8,28,169.0,4.0,2.0,11.0,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,47.14,1.0,0.0253,47.14,5.09,4.234,0,1013.2,0.0,0.0,0.0,65.0
34.99584594,-85.40189753,12,28,169.0,4.0,2.0,11.0,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,50.92,1.0,0.0195,50.92,6.04,4.771,3,1011.4,0.0,0.0,0.0,65.0
34.99584594,-85.40189753,16,28,169.0,4.0,2.0,11.0,0,1,4,0.0,0,0,1,0,1611608400,1,0.99,57.37,1.0,0.0105,57.37,8.26,7.587999999999999,1,1008.2,0.0,0.0,0.0,65.0
34.99160141,-85.39454579,0,29,7.0,1.0,3.0,19.0,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,45.08,0.9,0.0122,47.94,4.18,10.0,0,1017.5,0.0,0.0,0.0,15.0
34.99160141,-85.39454579,8,29,7.0,1.0,3.0,19.0,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,47.05,1.0,0.0255,47.05,5.05,4.3069999999999995,0,1013.3,0.0,0.0,0.0,15.0
34.99160141,-85.39454579,12,29,7.0,1.0,3.0,19.0,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,51.08,1.0,0.0198,51.08,6.02,4.794,3,1011.4,0.0,0.0,0.0,15.0
34.99160141,-85.39454579,16,29,7.0,1.0,3.0,19.0,0,1,4,0.0,0,0,1,0,1611608400,1,0.99,57.91,1.0,0.0107,57.91,8.27,7.721,1,1008.3,0.0,0.0,0.0,15.0
34.99584594,-85.38719404,0,30,33.0,2.0,2.0,16.0,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,45.01,0.9,0.0118,47.93,4.15,10.0,0,1017.5,3.0,0.0,2.0,45.0
34.99584594,-85.38719404,8,30,33.0,2.0,2.0,16.0,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,47.02,1.0,0.0261,47.02,4.98,4.3919999999999995,0,1013.3,3.0,0.0,2.0,45.0
34.99584594,-85.38719404,12,30,33.0,2.0,2.0,16.0,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,51.04,1.0,0.0196,51.04,5.96,4.81,3,1011.4,3.0,0.0,2.0,45.0
34.99584594,-85.38719404,16,30,33.0,2.0,2.0,16.0,0,1,4,0.0,0,0,1,0,1611608400,1,0.99,57.91,1.0,0.0106,57.91,8.28,7.798999999999999,1,1008.3,3.0,0.0,2.0,45.0
34.99160141,-85.37984229999998,0,31,0.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,44.99,0.89,0.0115,47.95,4.18,10.0,0,1017.5,0.0,0.0,0.0,-1.0
34.99160141,-85.37984229999998,8,31,0.0,2.0,2.0,19.0,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,47.04,1.0,0.0263,47.04,4.94,4.466,0,1013.3,0.0,0.0,0.0,-1.0
34.99160141,-85.37984229999998,12,31,0.0,2.0,2.0,19.0,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,51.05,1.0,0.02,51.05,5.93,4.829,3,1011.4,0.0,0.0,0.0,-1.0
34.99160141,-85.37984229999998,16,31,0.0,2.0,2.0,19.0,0,1,4,0.0,0,0,1,0,1611608400,1,0.99,57.81,1.0,0.0108,57.81,8.29,7.928,1,1008.3,0.0,0.0,0.0,-1.0
34.99584594,-85.35778706,0,32,8.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1611550800,1,1.0,43.56,0.88,0.0106,46.97,4.14,10.0,0,1017.6,3.0,0.0,0.0,-1.0
34.99584594,-85.35778706,8,32,8.0,2.0,2.0,19.0,0,0,2,0.0,0,1,1,0,1611579600,1,1.0,46.66,1.0,0.0279,46.66,4.76,4.703,0,1013.3,3.0,0.0,0.0,-1.0
34.99584594,-85.35778706,12,32,8.0,2.0,2.0,19.0,0,0,3,0.0,0,1,1,0,1611594000,1,1.0,50.05,1.0,0.0202,50.05,5.78,4.883,3,1011.5,3.0,0.0,0.0,-1.0
