Accident,Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,Unix,precipIntensity
1.0,0.13043478260869565,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.5,0.84,1.0,0.7777777777777777,0.8387096774193549,0.0007107320540171713,0.002298850574712643
1.0,0.13043478260869565,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15444444444444444,0.6363636363636364,0.7999999999999999,1.0,0.2222222222222222,0.22580645161290322,0.0007107320540171713,0.0026819923371647508
0.0,0.13043478260869565,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.29333333333333333,0.34090909090909094,0.64,0.0,0.7777777777777777,0.6129032258064516,0.0007107320540171713,0.0038314176245210726
0.0,0.13043478260869565,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5066666666666667,0.6136363636363636,0.48000000000000004,1.0,0.2222222222222222,0.1935483870967742,0.0007107320540171713,0.005747126436781609
0.0,0.13043478260869565,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5122222222222222,0.7272727272727273,0.48000000000000004,1.0,0.2222222222222222,0.29032258064516125,0.0007107320540171713,0.005747126436781609
0.0,0.17391304347826086,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1522222222222222,0.5909090909090909,0.7999999999999999,0.0,0.7777777777777777,0.6451612903225806,0.0009476427386942987,0.005747126436781609
0.0,0.17391304347826086,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4666666666666667,0.8181818181818182,0.52,0.0,0.7777777777777777,0.3548387096774194,0.0009476427386942987,0.005747126436781609
0.0,0.17391304347826086,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4911111111111111,0.29545454545454547,0.48000000000000004,0.0,0.7777777777777777,0.29032258064516125,0.0009476427386942987,0.0019157088122605363
0.0,0.17391304347826086,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8477777777777779,1.0,0.19999999999999998,0.0,0.7777777777777777,0.1935483870967742,0.0009476427386942987,0.009578544061302681
0.0,0.21739130434782608,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.002222222222222222,0.20454545454545456,1.0,1.0,0.0,0.12903225806451613,0.0011845534233572153,0.0
0.0,0.21739130434782608,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24444444444444444,0.22727272727272727,0.6799999999999999,0.0,0.7777777777777777,0.3548387096774194,0.0011845534233572153,0.0
0.0,0.21739130434782608,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.55,0.4772727272727273,0.44,0.0,0.7777777777777777,0.32258064516129037,0.0011845534233572153,0.0
0.0,0.2608695652173913,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.028888888888888888,0.31818181818181823,0.96,0.0,0.4444444444444444,0.25806451612903225,0.0014214641080343426,0.0
0.0,0.2608695652173913,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03777777777777778,0.5,0.96,0.0,0.7777777777777777,0.5806451612903226,0.0014214641080343426,0.0
0.0,0.2608695652173913,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7533333333333334,0.7272727272727273,0.28,0.0,0.2222222222222222,0.0,0.0014214641080343426,0.0
0.0,0.30434782608695654,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.005555555555555555,0.27272727272727276,1.0,1.0,0.0,0.0967741935483871,0.0016583747926972592,0.0019157088122605363
1.0,0.30434782608695654,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07777777777777778,0.29545454545454547,0.88,1.0,0.5555555555555556,0.22580645161290322,0.0016583747926972592,0.0019157088122605363
1.0,0.30434782608695654,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0788888888888889,0.31818181818181823,0.88,1.0,0.2222222222222222,0.4516129032258065,0.0016583747926972592,0.0019157088122605363
1.0,0.30434782608695654,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13777777777777778,0.29545454545454547,0.7999999999999999,1.0,0.2222222222222222,0.5806451612903226,0.0016583747926972592,0.0019157088122605363
0.0,0.30434782608695654,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27444444444444444,0.8409090909090909,0.6799999999999999,0.0,0.4444444444444444,0.16129032258064516,0.0016583747926972592,0.0038314176245210726
0.0,0.30434782608695654,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5666666666666668,0.8181818181818182,0.44,0.0,0.7777777777777777,0.3548387096774194,0.0016583747926972592,0.0038314176245210726
0.0,0.30434782608695654,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8933333333333334,0.4772727272727273,0.12,0.0,0.7777777777777777,0.25806451612903225,0.0016583747926972592,0.0019157088122605363
0.0,0.34782608695652173,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.5681818181818182,0.72,0.0,0.7777777777777777,0.4193548387096774,0.0018952854773743866,0.0
0.0,0.34782608695652173,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4066666666666667,0.6136363636363636,0.5599999999999999,0.0,0.2222222222222222,0.12903225806451613,0.0018952854773743866,0.0
0.0,0.34782608695652173,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6100000000000001,0.6818181818181819,0.4,0.0,0.7777777777777777,0.25806451612903225,0.0018952854773743866,0.0
1.0,0.3913043478260869,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05555555555555555,0.3863636363636364,0.9199999999999999,1.0,0.2222222222222222,0.5161290322580645,0.002132196162051514,0.0021072796934865903
0.0,0.3913043478260869,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43666666666666665,0.20454545454545456,0.52,1.0,0.0,0.06451612903225806,0.002132196162051514,0.0
0.0,0.43478260869565216,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06111111111111111,0.5,0.9199999999999999,0.0,0.7777777777777777,0.6451612903225806,0.0023691068467144305,0.0
0.0,0.43478260869565216,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10777777777777778,0.31818181818181823,0.84,0.0,0.4444444444444444,0.5483870967741935,0.0023691068467144305,0.0
0.0,0.43478260869565216,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1822222222222222,0.5,0.76,0.0,0.7777777777777777,0.4838709677419355,0.0023691068467144305,0.0
0.0,0.43478260869565216,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31666666666666665,0.8181818181818182,0.64,0.0,0.7777777777777777,0.3870967741935484,0.0023691068467144305,0.0
0.0,0.43478260869565216,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8055555555555556,0.9318181818181819,0.24000000000000002,0.0,0.7777777777777777,0.0967741935483871,0.0023691068467144305,0.0
1.0,0.4782608695652174,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.4090909090909091,0.96,0.0,0.7777777777777777,0.5483870967741935,0.002606017531391558,0.002298850574712643
0.0,0.4782608695652174,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2588888888888889,0.5227272727272727,0.6799999999999999,0.0,0.7777777777777777,0.4193548387096774,0.002606017531391558,0.0
0.0,0.5217391304347826,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.035555555555555556,0.4545454545454546,0.96,0.0,0.7777777777777777,0.5483870967741935,0.0028429282160686853,0.0
0.0,0.5217391304347826,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04555555555555556,0.18181818181818182,0.9199999999999999,0.0,0.7777777777777777,0.29032258064516125,0.0028429282160686853,0.0
0.0,0.5217391304347826,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15666666666666665,0.6818181818181819,0.7999999999999999,0.0,0.7777777777777777,0.1935483870967742,0.0028429282160686853,0.0
1.0,0.5217391304347826,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3088888888888889,0.6590909090909092,0.64,0.0,0.2222222222222222,0.1935483870967742,0.0028429282160686853,0.0028735632183908046
0.0,0.5217391304347826,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.34555555555555556,0.3863636363636364,0.6,0.0,0.7777777777777777,0.12903225806451613,0.0028429282160686853,0.0
0.0,0.5652173913043478,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012222222222222221,0.4090909090909091,1.0,0.0,0.7777777777777777,0.7419354838709677,0.003079838900731602,0.0
0.0,0.5652173913043478,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.024444444444444446,0.22727272727272727,0.96,1.0,0.0,0.0,0.003079838900731602,0.0
0.0,0.5652173913043478,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.4090909090909091,0.96,0.0,0.7777777777777777,0.5483870967741935,0.003079838900731602,0.0
0.0,0.5652173913043478,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15,0.5454545454545455,0.7999999999999999,0.0,0.7777777777777777,0.6451612903225806,0.003079838900731602,0.0
0.0,0.5652173913043478,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5900000000000001,0.27272727272727276,0.4,0.0,0.7777777777777777,0.4516129032258065,0.003079838900731602,0.0
0.0,0.5652173913043478,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6566666666666667,0.6136363636363636,0.36000000000000004,0.0,0.7777777777777777,0.32258064516129037,0.003079838900731602,0.0
0.0,0.5652173913043478,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7244444444444444,0.13636363636363635,0.28,0.0,0.7777777777777777,0.32258064516129037,0.003079838900731602,0.0
1.0,0.5652173913043478,0.6666666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9444444444444445,0.8863636363636365,0.07999999999999999,1.0,0.2222222222222222,0.1935483870967742,0.003079838900731602,0.0034482758620689655
0.0,0.6086956521739131,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04,0.5454545454545455,0.96,0.0,0.7777777777777777,0.5161290322580645,0.0033167495854087292,0.0
1.0,0.6086956521739131,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09555555555555556,0.6590909090909092,0.88,1.0,0.2222222222222222,0.16129032258064516,0.0033167495854087292,0.0028735632183908046
1.0,0.6086956521739131,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09555555555555556,0.6590909090909092,0.88,1.0,0.2222222222222222,0.16129032258064516,0.0033167495854087292,0.0026819923371647508
1.0,0.6086956521739131,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3088888888888889,0.6590909090909092,0.64,0.0,0.2222222222222222,0.1935483870967742,0.0033167495854087292,0.0028735632183908046
1.0,0.6086956521739131,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45111111111111113,0.5,0.52,0.0,0.7777777777777777,0.22580645161290322,0.0033167495854087292,0.002298850574712643
1.0,0.6086956521739131,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4622222222222222,0.7272727272727273,0.52,1.0,0.2222222222222222,0.16129032258064516,0.0033167495854087292,0.0028735632183908046
1.0,0.6086956521739131,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7977777777777778,0.7727272727272728,0.24000000000000002,1.0,0.0,0.03225806451612903,0.0033167495854087292,0.0032567049808429117
0.0,0.6086956521739131,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8644444444444445,0.5909090909090909,0.16,0.0,0.7777777777777777,0.1935483870967742,0.0033167495854087292,0.0
1.0,0.6521739130434783,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4011111111111111,0.5,0.5599999999999999,0.0,0.7777777777777777,0.32258064516129037,0.0035536602700716458,0.002298850574712643
0.0,0.6521739130434783,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6711111111111112,0.9090909090909092,0.36000000000000004,0.0,0.7777777777777777,0.16129032258064516,0.0035536602700716458,0.0
1.0,0.6956521739130435,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1088888888888889,0.34090909090909094,0.84,0.0,0.7777777777777777,0.6129032258064516,0.003790570954748773,0.0021072796934865903
0.0,0.6956521739130435,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8222222222222223,0.4772727272727273,0.19999999999999998,0.0,0.7777777777777777,0.25806451612903225,0.003790570954748773,0.0
0.0,0.6956521739130435,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.928888888888889,0.5681818181818182,0.07999999999999999,0.0,0.7777777777777777,0.03225806451612903,0.003790570954748773,0.0
0.0,0.7391304347826086,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.788888888888889,0.5909090909090909,0.24000000000000002,0.0,0.7777777777777777,0.22580645161290322,0.0040274816394259005,0.0
1.0,0.7826086956521738,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13777777777777778,0.29545454545454547,0.7999999999999999,1.0,0.2222222222222222,0.5806451612903226,0.004264392324088817,0.0019157088122605363
1.0,0.7826086956521738,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2533333333333333,0.4090909090909091,0.6799999999999999,0.0,0.7777777777777777,0.5483870967741935,0.004264392324088817,0.002298850574712643
1.0,0.7826086956521738,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46,0.6818181818181819,0.52,0.0,0.7777777777777777,0.3870967741935484,0.004264392324088817,0.0028735632183908046
0.0,0.7826086956521738,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9522222222222223,0.4545454545454546,0.04,0.0,0.7777777777777777,0.03225806451612903,0.004264392324088817,0.0
1.0,0.7826086956521738,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9677777777777778,0.7727272727272728,0.04,0.0,0.7777777777777777,0.0967741935483871,0.004264392324088817,0.0032567049808429117
1.0,0.8260869565217391,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12000000000000001,0.5681818181818182,0.84,1.0,0.7777777777777777,0.6451612903225806,0.0045013030087659445,0.002490421455938697
0.0,0.8695652173913043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.3863636363636364,0.9199999999999999,1.0,0.2222222222222222,0.5161290322580645,0.004738213693443072,0.0
0.0,0.8695652173913043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0788888888888889,0.31818181818181823,0.88,1.0,0.2222222222222222,0.4516129032258065,0.004738213693443072,0.0
0.0,0.8695652173913043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10555555555555556,0.27272727272727276,0.84,0.0,0.5555555555555556,0.03225806451612903,0.004738213693443072,0.0
0.0,0.8695652173913043,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19777777777777777,0.8181818181818182,0.76,0.0,0.7777777777777777,0.4838709677419355,0.004738213693443072,0.0
0.0,0.8695652173913043,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3611111111111111,0.7045454545454546,0.6,1.0,0.7777777777777777,0.4838709677419355,0.004738213693443072,0.0
0.0,0.8695652173913043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3811111111111111,0.09090909090909091,0.5599999999999999,0.0,0.7777777777777777,0.03225806451612903,0.004738213693443072,0.0
0.0,0.8695652173913043,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5055555555555556,0.5909090909090909,0.48000000000000004,1.0,0.2222222222222222,0.06451612903225806,0.004738213693443072,0.0
0.0,0.8695652173913043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5322222222222223,0.11363636363636362,0.44,0.0,0.7777777777777777,0.6129032258064516,0.004738213693443072,0.0
0.0,0.8695652173913043,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6255555555555556,1.0,0.4,0.0,0.0,0.16129032258064516,0.004738213693443072,0.0
0.0,0.9130434782608695,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01888888888888889,0.5454545454545455,1.0,0.0,0.7777777777777777,0.1935483870967742,0.004975124378105988,0.0
1.0,0.9130434782608695,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1522222222222222,0.5909090909090909,0.7999999999999999,0.0,0.7777777777777777,0.6451612903225806,0.004975124378105988,0.002490421455938697
1.0,0.9130434782608695,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.41333333333333333,0.75,0.5599999999999999,0.0,0.7777777777777777,0.16129032258064516,0.004975124378105988,0.0030651340996168583
0.0,0.9130434782608695,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7044444444444445,0.6363636363636364,0.32,0.0,0.7777777777777777,0.25806451612903225,0.004975124378105988,0.0
0.0,0.9565217391304348,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15444444444444444,0.6363636363636364,0.7999999999999999,1.0,0.2222222222222222,0.22580645161290322,0.005212035062783116,0.0
0.0,0.9565217391304348,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36333333333333334,0.75,0.6,0.0,0.7777777777777777,0.3870967741935484,0.005212035062783116,0.0
0.0,0.9565217391304348,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6888888888888889,0.31818181818181823,0.32,0.0,0.7777777777777777,0.4193548387096774,0.005212035062783116,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45,0.4772727272727273,0.52,0.0,0.7777777777777777,0.29032258064516125,0.005448945747460243,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0011111111111111111,0.18181818181818182,1.0,1.0,0.7777777777777777,0.25806451612903225,0.00568585643212316,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.015555555555555555,0.4772727272727273,1.0,0.0,0.7777777777777777,0.4516129032258065,0.00568585643212316,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07777777777777778,0.29545454545454547,0.88,1.0,0.5555555555555556,0.22580645161290322,0.00568585643212316,0.0
0.0,0.043478260869565216,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08666666666666667,0.4772727272727273,0.88,0.0,0.7777777777777777,0.4193548387096774,0.005922767116800287,0.0
0.0,0.043478260869565216,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14888888888888888,0.5227272727272727,0.7999999999999999,0.0,0.7777777777777777,0.6129032258064516,0.005922767116800287,0.0
0.0,0.043478260869565216,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2922222222222222,0.31818181818181823,0.64,0.0,0.7777777777777777,1.0,0.005922767116800287,0.0
0.0,0.043478260869565216,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46555555555555556,0.7954545454545455,0.52,0.0,0.7777777777777777,0.12903225806451613,0.005922767116800287,0.0
0.0,0.043478260869565216,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.64,0.27272727272727276,0.36000000000000004,0.0,0.0,0.22580645161290322,0.005922767116800287,0.0
0.0,0.08695652173913043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06,0.4772727272727273,0.9199999999999999,0.0,0.7777777777777777,0.5806451612903226,0.006159677801463204,0.0
0.0,0.08695652173913043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.548888888888889,0.4545454545454546,0.44,0.0,0.7777777777777777,0.1935483870967742,0.006159677801463204,0.0
0.0,0.08695652173913043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7677777777777778,0.1590909090909091,0.24000000000000002,0.0,0.7777777777777777,0.1935483870967742,0.006159677801463204,0.0
0.0,0.08695652173913043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9811111111111112,0.5227272727272727,0.0,0.0,0.7777777777777777,0.06451612903225806,0.006159677801463204,0.0
0.0,0.13043478260869565,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0044444444444444444,0.24999999999999997,1.0,1.0,0.0,0.12903225806451613,0.006396588486140331,0.0
0.0,0.13043478260869565,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08222222222222222,0.3863636363636364,0.88,0.0,0.2222222222222222,0.4193548387096774,0.006396588486140331,0.0
0.0,0.13043478260869565,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24333333333333332,0.20454545454545456,0.6799999999999999,0.0,0.5555555555555556,0.06451612903225806,0.006396588486140331,0.0
0.0,0.13043478260869565,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36,0.6818181818181819,0.6,1.0,0.7777777777777777,0.29032258064516125,0.006396588486140331,0.0
0.0,0.13043478260869565,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43555555555555553,0.18181818181818182,0.52,0.0,0.7777777777777777,0.3548387096774194,0.006396588486140331,0.0
0.0,0.13043478260869565,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4888888888888889,0.24999999999999997,0.48000000000000004,0.0,0.7777777777777777,0.5806451612903226,0.006396588486140331,0.0
0.0,0.17391304347826086,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03888888888888889,0.5227272727272727,0.96,0.0,0.7777777777777777,0.6129032258064516,0.0066334991708174584,0.0
0.0,0.17391304347826086,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2733333333333333,0.8181818181818182,0.6799999999999999,0.0,0.7777777777777777,0.1935483870967742,0.0066334991708174584,0.0
0.0,0.17391304347826086,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5655555555555556,0.7954545454545455,0.44,0.0,0.7777777777777777,0.5161290322580645,0.0066334991708174584,0.0
0.0,0.17391304347826086,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7511111111111112,0.6818181818181819,0.28,0.0,0.2222222222222222,0.03225806451612903,0.0066334991708174584,0.0
0.0,0.17391304347826086,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8922222222222222,0.4545454545454546,0.12,0.0,0.7777777777777777,0.16129032258064516,0.0066334991708174584,0.0
