Response Date,Fixed Time CallClosed,Address,City,Latitude,Longitude,Problem
1/19/2020 6:42:10 PM,1/19/2020 7:33:48 PM,5821 LEE HWY,CHATTANOOGA,35.022249,-85.199075,ACC2-MVC No Injuries
1/19/2020 6:36:07 PM,1/19/2020 7:17:27 PM,7000 - 7199 Volkswagen Dr,CHATTANOOGA,35.070273,-85.143907,ACC2-MVC No Injuries
1/19/2020 6:18:18 PM,1/19/2020 6:45:58 PM,8045 E Brainerd Rd,CHATTANOOGA,35.004608,-85.149949,ACC2-MVC No Injuries
1/19/2020 5:40:08 PM,1/19/2020 8:47:20 PM,399 Mccallie Ave,CHATTANOOGA,35.048038,-85.305646,ACC2-MVC No Injuries
1/19/2020 5:37:36 PM,1/19/2020 6:06:31 PM,12523 RED CLAY RD,HAMILTON COUNTY,34.994333,-84.989344,ACC2-MVC No Injuries
1/19/2020 5:22:40 PM,1/19/2020 5:40:21 PM,2119 E 23rd St,CHATTANOOGA,35.018546,-85.280426,ACC2-MVC No Injuries
1/19/2020 5:15:10 PM,1/19/2020 6:47:12 PM,1924 Clift Eldridge Rd,HAMILTON COUNTY,35.261454,-85.116803,ACCDEL-MVC Delayed
1/19/2020 5:12:52 PM,1/19/2020 6:21:27 PM,2396 Lifestyle Way,CHATTANOOGA,35.043047,-85.151244,ACC2-MVC No Injuries
1/19/2020 5:06:51 PM,1/19/2020 5:22:23 PM,2180-2260 Morris Hill Rd,CHATTANOOGA,35.028091,-85.123859,ACC1-MVC Injuries
1/19/2020 5:06:50 PM,1/19/2020 5:23:17 PM,2215 MORRIS HILL RD,CHATTANOOGA,35.028208,-85.124201,ACC1-MVC Injuries
1/19/2020 5:06:26 PM,1/19/2020 5:28:21 PM,2215 MORRIS HILL RD,CHATTANOOGA,35.028208,-85.124201,ACC1-MVC Injuries
1/19/2020 5:05:15 PM,1/19/2020 6:07:44 PM,2200 Hamilton Place Blvd,CHATTANOOGA,35.036923,-85.153864,ACC2-MVC No Injuries
1/19/2020 4:49:34 PM,1/19/2020 5:08:49 PM,1813 Jackson St,CHATTANOOGA,35.044961,-85.270561,ACC2-MVC No Injuries
1/19/2020 4:45:09 PM,1/19/2020 4:59:13 PM,1-9 Exit 3a Off Ramp Nb,CHATTANOOGA,35.015580,-85.179080,ACC2-MVC No Injuries
1/19/2020 4:31:04 PM,1/19/2020 5:33:56 PM,1-9 Exit 11 Off Ramp Nb,CHATTANOOGA,35.085465,-85.066807,ACC2-MVC No Injuries
1/19/2020 4:12:50 PM,1/19/2020 4:55:30 PM,5998-6001 Shallowford Rd,CHATTANOOGA,35.054106,-85.189589,ACC3-MVC Unknown Injuries
1/19/2020 3:00:19 PM,1/19/2020 3:37:09 PM,7016 SNOW HILL RD,HAMILTON COUNTY,35.123930,-85.068916,ACC1-MVC Injuries
1/19/2020 2:54:27 PM,1/19/2020 3:36:58 PM,7016 SNOW HILL RD,HAMILTON COUNTY,35.123930,-85.068916,ACC1-MVC Injuries
1/19/2020 2:54:26 PM,1/19/2020 4:03:32 PM,7016 SNOW HILL RD,HAMILTON COUNTY,35.123930,-85.068916,ACC1-MVC Injuries
1/19/2020 2:53:21 PM,1/19/2020 3:00:31 PM,40 Interstate 75 Nb,EAST RIDGE,34.991548,-85.204761,ACC3-MVC Unknown Injuries
1/19/2020 2:53:12 PM,1/19/2020 3:52:35 PM,40 Interstate 75 Nb,EAST RIDGE,34.991548,-85.204761,ACC2-MVC No Injuries
1/19/2020 2:52:52 PM,1/19/2020 2:53:26 PM,7016 Snow Hill Rd,HAMILTON COUNTY,35.123930,-85.068916,ACC1-MVC Injuries
1/19/2020 2:52:43 PM,1/19/2020 2:53:22 PM,7000 - 7016 Snow Hill Rd,HAMILTON COUNTY,35.124023,-85.069586,ACC3-MVC Unknown Injuries
1/19/2020 2:52:32 PM,1/19/2020 3:38:31 PM,7016 SNOW HILL RD,HAMILTON COUNTY,35.123930,-85.068916,ACC1-MVC Injuries
1/19/2020 2:06:35 PM,1/19/2020 2:32:38 PM,9416 Apison Pike,COLLEGEDALE,35.059386,-85.067299,ACC2-MVC No Injuries
1/19/2020 1:43:48 PM,1/19/2020 2:09:58 PM,5588 Little Debbie Pkwy,COLLEGEDALE,35.080820,-85.063290,ACC2-MVC No Injuries
1/19/2020 1:38:35 PM,1/19/2020 1:51:04 PM,601-629 Mccallie Ave,CHATTANOOGA,35.045923,-85.301443,ACC1-MVC Injuries
1/19/2020 1:38:35 PM,1/19/2020 2:12:28 PM,601-629 Mccallie Ave,CHATTANOOGA,35.045923,-85.301443,ACC1-MVC Injuries
1/19/2020 1:38:20 PM,1/19/2020 3:18:31 PM,601-629 Mccallie Ave,CHATTANOOGA,35.045923,-85.301443,ACC1-MVC Injuries
1/19/2020 1:14:46 PM,1/19/2020 2:01:45 PM,Glenwood Dr / De Sales Ave,CHATTANOOGA,35.039694,-85.259513,ACCDEL-MVC Delayed
1/19/2020 12:02:18 PM,1/19/2020 12:46:00 PM,Bell St / Walden St,SODDY DAISY,35.248576,-85.185261,ACC2-MVC No Injuries
1/19/2020 10:01:36 AM,1/19/2020 10:48:31 AM,5953 Brainerd Rd,CHATTANOOGA,35.016823,-85.207864,ACC2-MVC No Injuries
1/19/2020 7:10:57 AM,1/19/2020 8:05:37 AM,5232 Donlyn Ln,CHATTANOOGA,35.129028,-85.260832,ACC2-MVC No Injuries
1/19/2020 6:46:36 AM,1/19/2020 6:49:27 AM,Glenwood Dr / De Sales Ave,CHATTANOOGA,35.039694,-85.259513,ACC2-MVC No Injuries
1/19/2020 5:15:45 AM,1/19/2020 5:41:21 AM,4502 ROSSVILLE BLVD,CHATTANOOGA,34.991260,-85.289436,ACC2-MVC No Injuries
1/19/2020 4:58:11 AM,1/19/2020 6:34:33 AM,3104 Carousel Rd,CHATTANOOGA,35.051520,-85.242626,ACC2-MVC No Injuries
1/19/2020 4:56:46 AM,1/19/2020 5:26:56 AM,5800 Lee Hwy,CHATTANOOGA,35.019759,-85.201751,ACC1-MVC Injuries
1/19/2020 4:56:46 AM,1/19/2020 5:37:12 AM,5800 Lee Hwy,CHATTANOOGA,35.019759,-85.201751,ACC1-MVC Injuries
1/19/2020 4:56:14 AM,1/19/2020 6:35:18 AM,5800 Lee Hwy,CHATTANOOGA,35.019759,-85.201751,ACC1-MVC Injuries
1/19/2020 2:49:35 AM,1/19/2020 3:04:57 AM,5900 BRAINERD RD,CHATTANOOGA,35.013269,-85.211314,ACC1-MVC Injuries
1/19/2020 2:49:35 AM,1/19/2020 3:10:53 AM,Jubilee Dr / Brainerd Rd,CHATTANOOGA,35.017533,-85.206134,ACC1-MVC Injuries
1/19/2020 2:49:06 AM,1/19/2020 4:27:50 AM,5900 BRAINERD RD,CHATTANOOGA,35.013269,-85.211314,ACC1-MVC Injuries
1/19/2020 2:46:12 AM,1/19/2020 2:49:45 AM,10-59 Interstate 75 Sb,EAST RIDGE,34.989383,-85.203565,ACC3-MVC Unknown Injuries
1/19/2020 2:45:06 AM,1/19/2020 2:49:44 AM,10-59 Interstate 75 Sb,EAST RIDGE,34.989383,-85.203565,ACC3-MVC Unknown Injuries
1/19/2020 2:42:54 AM,1/19/2020 4:56:09 AM,60 INTERSTATE 75 SB,EAST RIDGE,34.993709,-85.206471,ACC2-MVC No Injuries
1/19/2020 2:36:18 AM,1/19/2020 3:56:22 AM,1309 N CHAMBERLAIN AVE,CHATTANOOGA,35.050213,-85.257689,ACC2-MVC No Injuries
1/19/2020 2:22:41 AM,1/19/2020 2:30:12 AM,6000 - 6599 Grasshopper Rd,HAMILTON COUNTY,35.313748,-85.015888,ACC3-MVC Unknown Injuries
1/19/2020 2:16:19 AM,1/19/2020 3:22:27 AM,6150 Grasshopper Rd,HAMILTON COUNTY,35.310466,-85.013131,ACC2-MVC No Injuries
1/19/2020 1:42:36 AM,1/19/2020 3:36:37 AM,540 PATTERSON RD,HAMILTON COUNTY,35.381674,-85.094410,ACC2-MVC No Injuries
1/19/2020 1:19:06 AM,1/19/2020 2:25:12 AM,3743 Cummings Hwy,CHATTANOOGA,35.018360,-85.380760,ACC2-MVC No Injuries
1/19/2020 12:32:24 AM,1/19/2020 12:56:04 AM,901 Carter St,CHATTANOOGA,35.045297,-85.312411,ACC2-MVC No Injuries
