date,time,temperature,dewpoint,humidity,wind_speed,wind_gust_speed,wind_dir_degrees,wind_dir,pressure,windchill,heatindex,precip,precip_rate,precip_1hr,precip_today,solarradiation,uv_index,temperature_indoor,humidity_indoor,software_type,event,conditions
2018-01-12,18:25:00,2.8,-3.1,65,9.7,13.7,307,NW,994.8,0.1,,0,0,0,7.1,,,,WeatherStationV2.2.1,,
2018-01-12,19:03:00,2,-4.3,63,5.5,11.6,207,SSW,995.8,0.5,,0,0,0,7.1,,,,WeatherStationV2.2.1,,
2018-01-12,19:37:00,1.4,-5.3,61,5.5,13.7,336,NNW,997.2,-0.2,,0,0,0,7.1,,,,WeatherStationV2.2.1,,
2018-01-12,20:07:00,0.8,-5.9,61,3.2,14,234,SW,997.9,,,0,0,0,7.1,,,,WeatherStationV2.2.1,,
2018-01-13,01:11:00,-1.7,-5.9,73,1.1,11.6,230,SW,1000.2,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,01:39:00,-1.7,-5.9,73,6.1,13,159,SSE,1000.6,-4,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,02:08:00,-1.8,-6,73,3.2,14.8,217,SW,1000.9,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,02:35:00,-1.7,-5.9,73,5.5,15.4,250,WSW,1000.9,-3.7,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,03:03:00,-1.7,-5.6,75,8.7,15.4,136,SE,1001.6,-5,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,03:28:00,-1.8,-5.5,76,3.5,15.4,248,WSW,1001.9,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,03:53:00,-1.7,-5.4,76,5.5,14,162,SSE,1002.3,-3.7,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,04:18:00,-1.6,-5.5,75,9.7,13.7,170,South,1003.3,-5.1,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,04:50:00,-1.6,-5.5,75,7.9,13.7,165,SSE,1003.6,-4.6,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,05:15:00,-1.6,-5.5,75,6.9,15.8,242,WSW,1004.3,-4.2,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,05:52:00,-1.8,-5.8,74,3.5,18.3,183,South,1004.6,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,06:17:00,-1.9,-5.9,74,6.1,18.3,266,West,1005.3,-4.2,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,06:55:00,-2,-5.9,75,4.3,15.4,236,SW,1006.3,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,07:37:00,-2.1,-6,75,3.5,15.4,202,SSW,1007.3,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,08:12:00,-2.3,-6.3,74,6.9,15.4,182,South,1008,-5,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,08:37:00,-2.4,-6.2,75,5.5,15.4,209,SSW,1008,-4.5,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,09:07:00,-2.2,-6.4,73,3.5,15.4,176,South,1008.7,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,09:40:00,-2.1,-6.5,72,2.6,14,245,WSW,1008.7,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,10:15:00,-2.2,-7.1,69,5,15.8,253,WSW,1009.4,-4.1,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,10:40:00,-2,-6.8,70,11.1,15.8,246,WSW,1010,-6,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,11:10:00,-1.8,-6.8,69,6.1,14,194,SSW,1010,-4.1,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,11:46:00,-1.8,-6.9,68,4.3,11.6,208,SSW,1010.7,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,12:20:00,-1.7,-7.1,67,3.2,13.7,261,West,1011.1,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,12:48:00,-1.7,-6.8,68,7.2,13.7,220,SW,1010.7,-4.5,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,13:14:00,-1.4,-7,66,2.6,9.7,142,SE,1010.7,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,13:44:00,-1.2,-7.1,64,3.5,11.6,140,SE,1011.1,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,14:11:00,-1.2,-7.8,61,4.3,11.6,249,WSW,1011.1,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,14:36:00,-0.8,-7.2,62,6.9,10.5,175,South,1011.1,-3.3,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,15:10:00,-0.3,-7.4,59,7.9,11.6,203,SSW,1011.4,-3,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,15:37:00,-0.4,-7.9,57,7.2,11.6,160,SSE,1011.7,-2.9,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,16:11:00,-1,-8.7,56,3.5,14.8,207,SSW,1012.4,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,16:36:00,-2.1,-9.1,59,5.5,14.8,238,WSW,1012.4,-4.2,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,17:07:00,-2.5,-9.2,60,6.1,10.5,251,WSW,1012.8,-4.9,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,17:32:00,-3.1,-9.8,60,6.9,11.6,232,SW,1013.1,-6,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,18:10:00,-3.7,-10,62,9.3,11.6,237,WSW,1013.8,-7.5,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,18:40:00,-4.5,-10.3,64,3.5,11.6,234,SW,1014.1,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,19:09:00,-4.9,-10.5,65,1.8,11.1,203,SSW,1014.8,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,19:41:00,-5.2,-10.4,67,5,11.1,242,WSW,1015.1,-7.5,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,20:14:00,-5.5,-10.7,67,4.3,11.1,169,South,1015.5,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,20:46:00,-5.8,-10.8,68,5.5,9.3,200,SSW,1015.8,-8.4,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,21:24:00,-6,-10.8,69,0.6,8.7,168,SSE,1015.8,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,21:49:00,-6.1,-11.1,68,3.2,8.7,243,WSW,1015.8,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,22:14:00,-6.2,-11,69,2.6,10.5,230,SW,1016.5,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,22:44:00,-6.6,-11.4,69,3.5,10.5,239,WSW,1016.5,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,23:30:00,-6.9,-11.7,69,9.3,11.1,183,South,1016.8,-11.3,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-13,23:55:00,-7.1,-11.9,69,0,11.1,263,West,1017.2,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,00:27:00,-7.2,-12.1,68,0.6,9.3,232,SW,1016.8,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,00:52:00,-7.5,-12.2,69,2.6,9.3,220,SW,1016.8,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,01:37:00,-7.7,-12.6,68,1.1,9.7,237,WSW,1016.8,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,02:07:00,-8,-13.3,66,1.8,9.7,251,WSW,1017.2,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,02:37:00,-8.1,-13.2,67,1.8,7.2,250,WSW,1017.2,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,03:02:00,-8.3,-13.2,68,4.3,8.7,242,WSW,1017.2,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,03:35:00,-8.5,-13.2,69,1.1,8.7,210,SSW,1017.2,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,04:08:00,-8.6,-13.1,70,4.3,7.9,257,WSW,1016.8,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,04:33:00,-8.8,-13.1,71,4.3,7.2,223,SW,1016.5,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,04:59:00,-9,-13.3,71,2.6,7.2,227,SW,1016.8,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,05:26:00,-9,-13.3,71,1.1,7.2,234,SW,1017.2,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,05:51:00,-9,-13.2,72,1.1,7.2,245,WSW,1017.2,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,06:19:00,-9.1,-13.3,72,1.8,6.1,245,WSW,1017.2,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,06:48:00,-9.3,-13.3,73,0.6,6.1,245,WSW,1017.8,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,07:18:00,-9.3,-13.1,74,1.8,5,208,SSW,1017.5,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,07:45:00,-9.4,-13.2,74,3.2,5,223,SW,1017.8,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,08:10:00,-9.2,-13.2,73,0.6,6.1,236,SW,1017.8,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,08:41:00,-8.8,-13,72,1.8,6.1,239,WSW,1017.8,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,09:06:00,-8.2,-12.7,70,1.1,6.1,236,SW,1017.8,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,09:34:00,-7,-12.1,67,1.8,6.9,273,West,1018.5,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,10:05:00,-6.2,-11.7,65,6.1,6.9,260,West,1018.5,-9.2,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,10:36:00,-5.4,-11.4,63,2.6,10.5,249,WSW,1018.5,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,11:01:00,-1.9,-10.5,52,2.6,10.5,236,SW,1018.5,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,11:26:00,-2.1,-11.1,50,1.8,11.6,247,WSW,1017.8,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,11:51:00,-1.4,-10,52,6.1,11.6,233,SW,1017.5,-3.6,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,12:19:00,-1.2,-11.4,46,5,7.2,203,SSW,1016.8,-2.9,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,12:53:00,-0.4,-11.2,44,5,7.9,239,WSW,1016.1,-2,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,13:23:00,1.2,-10,43,0.6,7.9,182,South,1015.5,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,13:49:00,0.4,-9.3,48,1.1,6.1,259,West,1015.5,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,14:17:00,1.6,-9.1,45,5,6.1,291,WNW,1014.8,0.3,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,14:52:00,1.8,-8.6,46,2.6,6.9,157,SSE,1014.8,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,15:18:00,1.5,-9.4,44,4.3,6.9,166,SSE,1014.8,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,15:49:00,1.2,-12.6,35,2.6,5,148,SSE,1014.4,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,16:24:00,1.3,-12.5,35,0,5,150,SSE,1014.4,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,16:49:00,1,-13.9,32,3.2,5.5,143,SE,1014.4,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,17:25:00,0.7,-14.1,32,0,5,166,SSE,1014.1,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,17:55:00,0,-12.3,39,0,4.3,166,SSE,1014.1,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,18:32:00,-1.2,-11.6,45,0,1.8,166,SSE,1014.1,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,18:57:00,-1.8,-11.4,48,0,1.8,166,SSE,1014.1,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,19:23:00,-2.3,-10.6,53,0,0.6,166,SSE,1014.4,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,19:48:00,-2.7,-10.5,55,0,0.6,166,SSE,1014.4,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,20:13:00,-3.3,-10,60,0,0,166,SSE,1014.4,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,20:44:00,-3.6,-10.1,61,0,0.6,166,SSE,1014.1,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,21:14:00,-4,-10.2,62,0,0.6,166,SSE,1014.1,,,0,0,0,0,,,,WeatherStationV2.2.1,,
2018-01-14,21:40:00,-4.2,-10.2,63,0,0.6,167,SSE,1014.1,,,0,0,0,0,,,,WeatherStationV2.2.1,,
